v,Feature importance based on training set,Feature importance based on test set,Subtypes,colors,x,y,Bit Substructure,Proportion in inhibitors,Proportion in non-inhibitors
MACCSFP50,-4.303220809581676e-05,6.2507813134438095e-06,MACCSFP,#00c7ff,18,18,"('[#6]=[#6](~[#6])~[#6]', 0)",0.00723589001447178,0.038929440389294405
PharmacoErGFP197,-4.74146209380466e-05,9.537835323591981e-05,PharmacoErGFP,#003fff,1,20,"('Acceptor', 'Hydrophobic', 9)",0.030390738060781478,0.027980535279805353
PubChemFP652,-5.71917925291654e-05,7.231581931055331e-07,PubChemFP,#d600ff,32,16,O-C:C:C-N,0.00723589001447178,0.012165450121654502
PubChemFP452,-6.767469135976478e-05,0.00016056906238903768,PubChemFP,#d600ff,29,22,C(-O)(=O),0.023154848046309694,0.09245742092457421
PubChemFP477,-7.614846714609769e-05,0.0,PubChemFP,#d600ff,15,35,N-N-C:C,0.049204052098408106,0.030413625304136254
PubChemFP521,-7.875391401446219e-05,-0.003358491086002835,PubChemFP,#d600ff,32,32,C:N-C-[#1],0.47756874095513746,0.3819951338199513
PubChemFP776,-8.029293005301641e-05,0.0004436010402921742,PubChemFP,#d600ff,17,31,CC1CCC(C)CC1,0.056439942112879886,0.08637469586374696
PharmacoErGFP364,-8.296818099146064e-05,-0.000618851945833554,PharmacoErGFP,#003fff,8,20,"('Negative', 'Aromatic', 8)",0.06801736613603473,0.13503649635036497
PharmacoErGFP395,-0.00010515075313577427,0.0011201081828116077,PharmacoErGFP,#003fff,1,24,"('Hydrophobic', 'Hydrophobic', 18)",0.08827785817655572,0.05961070559610705
PubChemFP301,-0.00011059620719755525,4.632611097277195e-05,PubChemFP,#d600ff,34,35,N-O,0.03473227206946455,0.0364963503649635
MACCSFP69,-0.00012349065754962973,0.0,MACCSFP,#00c7ff,15,32,"('[!#6;!#1]~[!#6;!#1;!H0]', 0)",0.023154848046309694,0.0413625304136253
PharmacoErGFP133,-0.00012534129498759095,0.0006919573750469032,PharmacoErGFP,#003fff,8,16,"('Acceptor', 'Acceptor', 8)",0.2793053545586107,0.16666666666666666
PharmacoErGFP282,-0.00012892188979624075,-0.0052316934590252995,PharmacoErGFP,#003fff,3,36,"('Positive', 'Hydrophobic', 10)",0.8437047756874095,0.8527980535279805
PharmacoErGFP408,-0.00014051126637537603,-0.0010009810503106564,PharmacoErGFP,#003fff,12,18,"('Hydrophobic', 'Aromatic', 10)",0.6251808972503617,0.5450121654501217
PubChemFP416,-0.00014766310904490432,-0.0044816159474736494,PubChemFP,#d600ff,21,21,C=C,0.9942112879884226,0.9890510948905109
PharmacoErGFP153,-0.00014895734738962219,-1.4594734621842242e-05,PharmacoErGFP,#003fff,6,15,"('Acceptor', 'Positive', 7)",0.06657018813314038,0.043795620437956206
PharmacoErGFP292,-0.00015798685552692593,-1.9060282380189975e-06,PharmacoErGFP,#003fff,7,17,"('Positive', 'Hydrophobic', 20)",0.06512301013024602,0.09245742092457421
PharmacoErGFP134,-0.0001795106197992058,0.0007011220517788574,PharmacoErGFP,#003fff,8,14,"('Acceptor', 'Acceptor', 9)",0.22575976845151954,0.10340632603406326
PubChemFP618,-0.00018104328172596773,-0.00029657344796429896,PubChemFP,#d600ff,14,23,C:C-C-C:C,0.9927641099855282,0.9854014598540146
MACCSFP57,-0.0001830818294643599,-0.00010038055111905031,MACCSFP,#00c7ff,32,21,"('[#8R]', 0)",0.24746743849493488,0.19951338199513383
PubChemFP567,-0.00019457819496382367,-0.00031064322071250317,PubChemFP,#d600ff,31,12,O-C-C-O,0.060781476121562955,0.052311435523114354
PubChemFP395,-0.00021260158545605146,2.154501424611599e-05,PubChemFP,#d600ff,33,35,N(~C)(~O),0.03473227206946455,0.0364963503649635
MACCSFP52,-0.00022058861757329185,0.0,MACCSFP,#00c7ff,16,33,"('[#7]~[#7]', 0)",0.05065123010130246,0.038929440389294405
PubChemFP662,-0.00022211927277893118,-0.000576743813182623,PubChemFP,#d600ff,31,11,O-C-C-O-C,0.060781476121562955,0.051094890510948905
PubChemFP612,-0.00022597478439045915,-0.0004783722856940287,PubChemFP,#d600ff,30,24,N-C-O-C-C,0.15050651230101303,0.10583941605839416
PubChemFP673,-0.0002403982512822478,0.0003645169980652785,PubChemFP,#d600ff,33,31,O=C-C=C-N,0.056439942112879886,0.11313868613138686
PubChemFP115,-0.0002544982927420447,-0.002429078079570157,PubChemFP,#d600ff,0,30,>= 1 any ring size 3,0.04630969609261939,0.14233576642335766
PubChemFP616,-0.0002657312264835454,0.0,PubChemFP,#d600ff,16,34,C:C:N:N:C,0.04775687409551375,0.025547445255474453
MACCSFP24,-0.00026586260800520733,1.715795798717945e-05,MACCSFP,#00c7ff,34,34,"('[#7]-[#8]', 0)",0.03183791606367583,0.029197080291970802
MACCSFP72,-0.0002911205287091656,-0.0019627559292865193,MACCSFP,#00c7ff,31,16,"('[#8]~*~*~[#8]', 0)",0.10709117221418235,0.07177615571776155
PubChemFP422,-0.00030348934781593284,0.0,PubChemFP,#d600ff,13,35,N=N,0.05065123010130246,0.038929440389294405
MACCSFP89,-0.00030529249097754896,-0.0024241658515835596,MACCSFP,#00c7ff,32,25,"('[#8]~*~*~*~[#8]', 0)",0.04486251808972504,0.05961070559610705
PubChemFP515,-0.0003139226693537056,0.0,PubChemFP,#d600ff,14,34,N-N-C-C,0.05065123010130246,0.038929440389294405
MACCSFP78,-0.0003152296109671382,-0.005068459410195847,MACCSFP,#00c7ff,22,24,"('[#6]=[#7]', 0)",0.3921852387843705,0.3905109489051095
PubChemFP357,-0.000318256336695355,-0.0019512711947563544,PubChemFP,#d600ff,27,29,C(~C)(:C)(:N),0.23444283646888567,0.2591240875912409
PubChemFP634,-0.0003432242376326111,-0.0063107872878103155,PubChemFP,#d600ff,15,25,C-C-C:C-C,0.9942112879884226,0.98661800486618
PubChemFP636,-0.0004018340495507422,0.0024751103758861026,PubChemFP,#d600ff,27,35,C-N-C-N-C,0.1287988422575977,0.20316301703163017
PubChemFP686,-0.0004021056987391636,-0.002011051603690972,PubChemFP,#d600ff,32,24,O=C-C-C-C-O,0.06222865412445731,0.0705596107055961
MACCSFP123,-0.0004231890374871705,0.0003539868898529974,MACCSFP,#00c7ff,29,20,"('[#8]~[#6]~[#8]', 0)",0.03907380607814761,0.10097323600973236
MACCSFP71,-0.00045691769866440524,7.072866796264954e-05,MACCSFP,#00c7ff,32,35,"('[#7]~[#8]', 0)",0.03473227206946455,0.0364963503649635
PubChemFP705,-0.00045861061431529127,0.0006724725428380873,PubChemFP,#d600ff,35,25,O=C-C-C-C-C(O)-C,0.03762662807525326,0.01824817518248175
PubChemFP358,-0.0004735747480203445,-0.008209503306333299,PubChemFP,#d600ff,29,29,C(~C)(:N),0.5267727930535456,0.44038929440389296
PubChemFP484,-0.000518410288139981,0.0007020452605118743,PubChemFP,#d600ff,23,34,N-C:N:C,0.12590448625180897,0.22871046228710462
MACCSFP164,-0.0005567883532436868,-0.014847649352496384,MACCSFP,#00c7ff,27,22,"('[#8]', 0)",0.9884225759768451,0.9452554744525548
MACCSFP105,-0.0005782450892296565,-0.0046525322801531654,MACCSFP,#00c7ff,18,27,"('*@*(@*)@*', 0)",0.41389290882778584,0.3710462287104623
PubChemFP256,-0.0006169738577032624,7.086748327744807e-05,PubChemFP,#d600ff,25,21,>= 1 hetero-aromatic ring,0.3299565846599132,0.24452554744525548
PharmacoErGFP107,-0.0006502210241954298,-0.016235029183965355,PharmacoErGFP,#003fff,10,27,"('Donor', 'Aromatic', 3)",0.7800289435600579,0.7311435523114356
PharmacoErGFP131,-0.0006795553879211935,-0.00035815011850848233,PharmacoErGFP,#003fff,8,18,"('Acceptor', 'Acceptor', 6)",0.4399421128798842,0.31873479318734793
PharmacoErGFP1,-0.0006907152078376444,-0.0026851314530511594,PharmacoErGFP,#003fff,9,34,"('Donor', 'Donor', 2)",0.6266280752532561,0.5109489051094891
MACCSFP106,-0.0006936271323760845,-0.012579300482971845,MACCSFP,#00c7ff,25,23,"('[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1]', 0)",0.6078147612156295,0.5644768856447688
PharmacoErGFP31,-0.0007129382790443395,-0.0014286912536543017,PharmacoErGFP,#003fff,7,18,"('Donor', 'Acceptor', 11)",0.402315484804631,0.3102189781021898
PubChemFP389,-0.0007656738082185699,-0.0008187191522569526,PubChemFP,#d600ff,20,34,C(:N)(:N),0.08393632416787265,0.17274939172749393
PharmacoErGFP262,-0.0007718791996133012,-0.006906612843618154,PharmacoErGFP,#003fff,8,28,"('Positive', 'Negative', 11)",0.2821997105643994,0.36982968369829683
PharmacoErGFP8,-0.0008267593327602185,-0.003269963937590936,PharmacoErGFP,#003fff,7,26,"('Donor', 'Donor', 9)",0.24312590448625182,0.22627737226277372
PubChemFP677,-0.0008973114590318243,0.0018502689773939318,PubChemFP,#d600ff,11,27,C-C=C-C:C,0.9927641099855282,0.9854014598540146
MACCSFP116,-0.0009702458110837919,-0.002023667537478624,MACCSFP,#00c7ff,22,16,"('[$([CH3]~*~*~[CH2]~*),$([CH3]~*1~*~[CH2]1)]', 0)",0.26049204052098407,0.2542579075425791
PharmacoErGFP121,-0.0009745563110548638,-0.014471747918593625,PharmacoErGFP,#003fff,26,23,"('Donor', 'Aromatic', 17)",0.8075253256150506,0.7883211678832117
PubChemFP441,-0.0010945176456531591,-0.003923082586353321,PubChemFP,#d600ff,22,21,C(-C)(=C),0.9942112879884226,0.9890510948905109
PharmacoErGFP261,-0.0011231044611377805,-0.0029979962817282546,PharmacoErGFP,#003fff,9,28,"('Positive', 'Negative', 10)",0.23878437047756873,0.3734793187347932
PharmacoErGFP0,-0.001143853363199998,-0.000721426411090742,PharmacoErGFP,#003fff,10,34,"('Donor', 'Donor', 1)",0.049204052098408106,0.07664233576642336
PubChemFP758,-0.0011747920294946645,-0.001954548907968645,PubChemFP,#d600ff,21,30,Cc1c(N)cccc1,0.13748191027496381,0.0705596107055961
MACCSFP148,-0.0011831590449745688,-0.009480725895723685,MACCSFP,#00c7ff,24,24,"('*~[!#6;!#1](~*)~*', 0)",0.7337192474674384,0.6605839416058394
PharmacoErGFP260,-0.0012135649582925567,3.1237485879853644e-05,PharmacoErGFP,#003fff,9,27,"('Positive', 'Negative', 9)",0.22431259044862517,0.3199513381995134
PubChemFP672,-0.001295180100666704,-0.003678047864109635,PubChemFP,#d600ff,35,32,O=C-C=C-[#1],0.3791606367583213,0.25669099756691
PubChemFP679,-0.001334974030080871,-0.0023895748829665386,PubChemFP,#d600ff,16,26,C-C-C-C-C-C,1.0,1.0
MACCSFP37,-0.0013584915857881574,-0.005055467928238966,MACCSFP,#00c7ff,27,34,"('[#7]~[#6](~[#8])~[#7]', 0)",0.07525325615050651,0.10462287104622871
PubChemFP392,-0.001366610766998455,-0.0017891359564504716,PubChemFP,#d600ff,14,32,N(~C)(~C)(~H),0.7308248914616498,0.6849148418491484
PubChemFP699,-0.0015334210173353902,-0.005814616720798749,PubChemFP,#d600ff,34,9,O-C-C-C-C-C(C)-C,0.5021707670043415,0.35279805352798055
PubChemFP695,-0.0015483567666277898,-0.004679241936077938,PubChemFP,#d600ff,32,26,O=C-C-C-C-C-N,0.24457308248914617,0.1922141119221411
PubChemFP495,-0.0015562521887381164,-0.010348923927124054,PubChemFP,#d600ff,24,31,C-N-C:C,0.6541244573082489,0.5815085158150851
PubChemFP682,-0.0015692506405940443,-0.002369646503786127,PubChemFP,#d600ff,33,17,O-C-C-C-C-N,0.276410998552822,0.23722627737226276
PharmacoErGFP208,-0.0016105666280866737,-0.008271231485291741,PharmacoErGFP,#003fff,12,22,"('Acceptor', 'Hydrophobic', 20)",0.8335745296671491,0.754257907542579
PharmacoErGFP3,-0.0017024596854813279,-0.0019259579896339085,PharmacoErGFP,#003fff,8,33,"('Donor', 'Donor', 4)",0.5947901591895803,0.48175182481751827
PubChemFP10,-0.0017126140151507707,-0.004373244368348628,PubChemFP,#d600ff,20,19,>= 4 C,0.9869753979739508,0.9525547445255474
PubChemFP377,-0.0017492490480000011,-0.0018182527901923207,PubChemFP,#d600ff,22,32,C(~N)(:C)(:C),0.40086830680173663,0.35766423357664234
PubChemFP573,-0.001771996166818779,-0.003931894922157175,PubChemFP,#d600ff,32,13,O-C-C=C,0.5557163531114327,0.43309002433090027
PharmacoErGFP48,-0.001823307329034518,-0.004953321208871042,PharmacoErGFP,#003fff,5,28,"('Donor', 'Positive', 7)",0.191027496382055,0.18613138686131386
MACCSFP109,-0.0019240512796928066,-0.006539239384246165,MACCSFP,#00c7ff,28,18,"('*~[CH2]~[#8]', 0)",0.30824891461649784,0.2664233576642336
PubChemFP504,-0.001934686898396265,-0.0015774091206319785,PubChemFP,#d600ff,21,33,N:C:N-C,0.08393632416787265,0.170316301703163
PubChemFP542,-0.0019426534983737476,-0.007969578012738232,PubChemFP,#d600ff,35,9,O-C:C-[#1],0.45875542691751087,0.35766423357664234
PubChemFP384,-0.0019827320411693883,-0.005621887127697289,PubChemFP,#d600ff,18,24,C(:C)(:C),0.9942112879884226,0.98661800486618
PubChemFP608,-0.0020746735585103204,-0.014088354016023152,PubChemFP,#d600ff,14,26,C-C-C-C:C,0.9927641099855282,0.98661800486618
PubChemFP376,-0.0020844080571993384,-0.018779489922484238,PubChemFP,#d600ff,20,31,C(~N)(:C),0.723589001447178,0.6204379562043796
PubChemFP709,-0.0020971044619502166,-0.00878565930409092,PubChemFP,#d600ff,17,29,C-C(C)-C-C-C,1.0,0.975669099756691
MACCSFP133,-0.0020989189651305917,-0.009776727499372972,MACCSFP,#00c7ff,22,30,"('*@*!@[#7]', 0)",0.8191027496382055,0.8990267639902676
PharmacoErGFP147,-0.0022299785005344686,-0.007801847432059916,PharmacoErGFP,#003fff,5,30,"('Acceptor', 'Positive', 1)",0.7206946454413893,0.4927007299270073
PubChemFP403,-0.002313258063937118,-0.011224321849448105,PubChemFP,#d600ff,30,30,N(:C)(:C),0.5007235890014472,0.4051094890510949
PubChemFP572,-0.0023278417238919435,-0.0006681928781817614,PubChemFP,#d600ff,22,33,N:C:N:C,0.08393632416787265,0.170316301703163
PubChemFP286,-0.002405867257303629,-0.008091774226111181,PubChemFP,#d600ff,28,22,C-O,0.9884225759768451,0.9391727493917275
PubChemFP179,-0.0025219550911406707,-0.0028989414215749854,PubChemFP,#d600ff,16,22,>= 1 saturated or aromatic carbon-only ring size 6,0.9927641099855282,0.9914841849148418
PubChemFP564,-0.00259058817081953,0.0012135305395962748,PubChemFP,#d600ff,14,27,C=C-C=C,0.9927641099855282,0.9854014598540146
PubChemFP545,-0.002604918743768503,-0.016780767520877427,PubChemFP,#d600ff,22,31,N-C:C-C,0.7221418234442837,0.6082725060827251
PubChemFP528,-0.002674066186459212,-0.0027785405522751105,PubChemFP,#d600ff,16,32,[#1]-N-C-[#1],0.6425470332850941,0.597323600973236
PharmacoErGFP280,-0.0027128539919326067,-0.009900768853472797,PharmacoErGFP,#003fff,5,34,"('Positive', 'Hydrophobic', 8)",0.6049204052098408,0.5815085158150851
PharmacoErGFP201,-0.0027267868492525382,-0.009440010608063654,PharmacoErGFP,#003fff,22,23,"('Acceptor', 'Hydrophobic', 13)",0.9479015918958031,0.8795620437956204
PubChemFP434,-0.0027352501492954873,-0.003789685733959436,PubChemFP,#d600ff,16,23,C(-C)(-H)(=C),0.9942112879884226,0.9890510948905109
PubChemFP664,-0.002757357662372395,-0.0035727683019726175,PubChemFP,#d600ff,13,27,C-C=C-C=C,0.9927641099855282,0.9854014598540146
PubChemFP674,-0.0028132023276330465,8.861316631447735e-05,PubChemFP,#d600ff,28,35,N-C-N-C:C,0.13748191027496381,0.23357664233576642
PubChemFP185,-0.002815256267449273,-0.005750102372411137,PubChemFP,#d600ff,14,22,>= 2 any ring size 6,0.9739507959479016,0.9537712895377128
PubChemFP255,-0.002834301011026885,-0.006543376002809964,PubChemFP,#d600ff,20,22,>= 1 aromatic ring,0.9942112879884226,0.98661800486618
PharmacoErGFP81,-0.002848167420549663,-0.008334860868911331,PharmacoErGFP,#003fff,8,27,"('Donor', 'Negative', 19)",0.3096960926193922,0.45255474452554745
PubChemFP560,-0.0028640400864615168,-0.005051386351145659,PubChemFP,#d600ff,23,35,N-C-N-C,0.37337192474674386,0.40875912408759124
PharmacoErGFP2,-0.0028804661585826175,-0.004476169138031727,PharmacoErGFP,#003fff,9,33,"('Donor', 'Donor', 3)",0.6280752532561505,0.5340632603406326
PubChemFP611,-0.0029386881355981664,-0.013806320072801248,PubChemFP,#d600ff,25,29,N-C-C-N-C,0.5094066570188133,0.4391727493917275
PharmacoErGFP402,-0.0030024295617934182,-0.007232772508072416,PharmacoErGFP,#003fff,15,24,"('Hydrophobic', 'Aromatic', 4)",0.6903039073806078,0.6301703163017032
PubChemFP493,-0.00300473507920912,-0.005654917527480374,PubChemFP,#d600ff,34,30,O=C-C:C,0.3907380607814761,0.28832116788321166
MACCSFP65,-0.003006460809452882,-0.005960701515217992,MACCSFP,#00c7ff,28,29,"('c:n', 0)",0.5267727930535456,0.44038929440389296
PubChemFP678,-0.0030338706153306694,-0.015849920449239274,PubChemFP,#d600ff,16,25,C-C-C=C-C,0.9942112879884226,0.98661800486618
PharmacoErGFP123,-0.0030405757196386163,-0.016310725651381253,PharmacoErGFP,#003fff,27,24,"('Donor', 'Aromatic', 19)",0.9261939218523878,0.8576642335766423
PubChemFP606,-0.0031315684232914864,-0.010188440600024107,PubChemFP,#d600ff,34,12,O-C:C-C-C,0.5296671490593343,0.36009732360097324
PubChemFP379,-0.0031453916292121797,-0.0028322088458624384,PubChemFP,#d600ff,26,35,C(~N)(:N),0.12590448625180897,0.23114355231143552
PubChemFP390,-0.003314474870956874,-0.012128225524640213,PubChemFP,#d600ff,25,26,N(~C)(~C),0.9942112879884226,0.9951338199513382
MACCSFP54,-0.0033585453170259516,-0.0022080468540814913,MACCSFP,#00c7ff,10,33,"('[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0]', 0)",0.5788712011577424,0.4391727493917275
PharmacoErGFP203,-0.003429741411294762,-0.006215603433941563,PharmacoErGFP,#003fff,21,24,"('Acceptor', 'Hydrophobic', 15)",0.9869753979739508,0.9793187347931873
PubChemFP603,-0.003451602792363506,-0.012659133245745746,PubChemFP,#d600ff,14,25,C-C:C:C-C,0.9942112879884226,0.9854014598540146
PubChemFP640,-0.0034529843035708274,-0.01284553412436873,PubChemFP,#d600ff,17,27,C=C-C-C-C,0.9927641099855282,0.98661800486618
PharmacoErGFP140,-0.0034586444499513647,-0.002191350318178964,PharmacoErGFP,#003fff,6,33,"('Acceptor', 'Acceptor', 15)",0.3994211287988423,0.5060827250608273
PubChemFP708,-0.00355650986032946,-0.009671805732834549,PubChemFP,#d600ff,16,30,C-C(C)-C-C,1.0,0.9805352798053528
MACCSFP101,-0.00367683930965218,-0.005382673572871477,MACCSFP,#00c7ff,18,26,"('[$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1),$([R]@1@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]@[R]1)]', 0)",0.37337192474674386,0.31630170316301703
PharmacoErGFP386,-0.003796431352865448,-0.00893350937909232,PharmacoErGFP,#003fff,7,24,"('Hydrophobic', 'Hydrophobic', 9)",0.2952243125904486,0.4951338199513382
PubChemFP178,-0.0038691888980409983,-0.011274174887435762,PubChemFP,#d600ff,19,23,>= 1 any ring size 6,0.9942112879884226,0.9927007299270073
MACCSFP132,-0.004115923700809931,-0.007433872300010247,MACCSFP,#00c7ff,26,20,"('[#8]~*~[CH2]~*', 0)",0.6526772793053546,0.5571776155717761
PubChemFP556,-0.0041232618714455715,-0.008791402694585448,PubChemFP,#d600ff,18,25,C=C-C-C,0.9942112879884226,0.98661800486618
PubChemFP418,-0.004167681193212036,-0.014731201377703451,PubChemFP,#d600ff,28,28,C=N,0.6700434153400868,0.6228710462287105
MACCSFP137,-0.004180561107186953,-0.018367350451482856,MACCSFP,#00c7ff,24,23,"('[!C;!c;R]', 0)",0.8668596237337193,0.8442822384428224
PubChemFP541,-0.0041920446498273645,-0.009515990204435165,PubChemFP,#d600ff,35,11,O-C:C-C,0.5296671490593343,0.3613138686131387
PubChemFP668,-0.004245483978412845,-0.010940284841222114,PubChemFP,#d600ff,16,24,C-C:C-C-C,0.9942112879884226,0.98661800486618
PubChemFP393,-0.004305229302445701,-0.009454173540641375,PubChemFP,#d600ff,13,31,N(~C)(~H),1.0,1.0
PharmacoErGFP80,-0.0043116353300192145,-0.00827250930351986,PharmacoErGFP,#003fff,9,26,"('Donor', 'Negative', 18)",0.2691751085383502,0.3819951338199513
PubChemFP619,-0.0044112321988040715,-0.006836569851178531,PubChemFP,#d600ff,33,13,O-C-C=C-C,0.5557163531114327,0.4306569343065693
PubChemFP186,-0.004447953793035531,-0.0096508724703821,PubChemFP,#d600ff,15,22,>= 2 saturated or aromatic carbon-only ring size 6,0.7308248914616498,0.8017031630170316
PubChemFP283,-0.004550644836421258,-0.013141941512003541,PubChemFP,#d600ff,24,19,C-H,1.0,1.0
PubChemFP181,-0.004595955329598889,-0.017810732892892145,PubChemFP,#d600ff,25,28,>= 1 saturated or aromatic heteroatom-containing ring size 6,0.5947901591895803,0.5948905109489051
PharmacoErGFP407,-0.004599566639195141,-0.008394023619506363,PharmacoErGFP,#003fff,13,19,"('Hydrophobic', 'Aromatic', 9)",0.7771345875542692,0.7299270072992701
MACCSFP126,-0.004627729916496792,-0.011385694999358043,MACCSFP,#00c7ff,31,18,"('*!@[#8]!@*', 0)",0.4717800289435601,0.3613138686131387
PharmacoErGFP182,-0.004637324591196146,-0.009905189271146253,PharmacoErGFP,#003fff,10,24,"('Acceptor', 'Negative', 15)",0.43270622286541244,0.45742092457420924
PubChemFP14,-0.004640282945003182,-0.008538053770806964,PubChemFP,#d600ff,22,26,>= 1 N,1.0,1.0
PharmacoErGFP47,-0.004708116345130631,-0.004681494135997832,PharmacoErGFP,#003fff,6,29,"('Donor', 'Positive', 6)",0.2170767004341534,0.23236009732360097
PubChemFP442,-0.004732120168310705,-0.02322180012446262,PubChemFP,#d600ff,29,28,C(-C)(=N),0.5600578871201157,0.49391727493917276
MACCSFP163,-0.004874151938812299,-0.009732346211278275,MACCSFP,#00c7ff,19,22,"('*1~*~*~*~*~*~1', 0)",0.9942112879884226,0.9927007299270073
PubChemFP365,-0.005033912662174234,-0.014937563161335099,PubChemFP,#d600ff,24,25,C(~H)(~N),0.9971056439942113,0.9428223844282239
PubChemFP340,-0.005153732886826579,-0.014946667583181417,PubChemFP,#d600ff,22,29,C(~C)(~C)(~N),0.9956584659913169,0.9878345498783455
MACCSFP138,-0.0051625673667323735,-0.008210202616235063,MACCSFP,#00c7ff,21,23,"('[!#6;!#1]~[CH2]~*', 1)",0.5586107091172214,0.4440389294403893
PharmacoErGFP143,-0.0052127294969737115,-0.00657514451028729,PharmacoErGFP,#003fff,5,32,"('Acceptor', 'Acceptor', 18)",0.8755426917510853,0.8309002433090025
PubChemFP449,-0.005230900624089652,-0.012040121944186133,PubChemFP,#d600ff,21,32,C(-N)(=C),0.7250361794500724,0.6496350364963503
PubChemFP548,-0.005473912640740264,-0.01069950530731345,PubChemFP,#d600ff,31,13,O-C-C:C,0.5499276410998553,0.4233576642335766
MACCSFP151,-0.005554813073422704,-0.017149727705002227,MACCSFP,#00c7ff,12,32,"('[#7;!H0]', 0)",1.0,1.0
PubChemFP549,-0.005631600391198643,-0.013842652222497032,PubChemFP,#d600ff,20,29,N-C-C:C,0.9522431259044862,0.916058394160584
PubChemFP574,-0.005729431323687861,-0.009384987868160333,PubChemFP,#d600ff,32,12,O-C-C:C-C,0.5499276410998553,0.4233576642335766
PubChemFP582,-0.0060918840031286,-0.018915147386570963,PubChemFP,#d600ff,20,23,C-C-C-C-C,1.0,1.0
PubChemFP19,-0.00626015182289158,-0.023333726582534076,PubChemFP,#d600ff,27,23,>= 2 O,0.8162083936324168,0.718978102189781
PubChemFP453,-0.006305922147161747,-0.022107621741413785,PubChemFP,#d600ff,30,29,N(-C)(=C),0.6309696092619392,0.5912408759124088
PubChemFP683,-0.00639209337551766,-0.015403862882521935,PubChemFP,#d600ff,20,28,N-C-C-C-C-C,1.0,0.9975669099756691
MACCSFP104,-0.0064728804662908535,-0.0045947000502277735,MACCSFP,#00c7ff,14,30,"('[!#6;!#1;!H0]~*~[CH2]~*', 0)",0.638205499276411,0.6131386861313869
PubChemFP656,-0.006510028579033711,-0.018206640960814147,PubChemFP,#d600ff,23,28,C-C-N-C-C,0.8712011577424024,0.805352798053528
PharmacoErGFP124,-0.00665103395754274,-0.03228041122431602,PharmacoErGFP,#003fff,26,24,"('Donor', 'Aromatic', 20)",0.9044862518089725,0.7980535279805353
PubChemFP570,-0.0068797340721935,-0.013460043339843075,PubChemFP,#d600ff,15,27,C:C-C-C,0.9942112879884226,0.98661800486618
PubChemFP338,-0.00725821343463201,-0.009769135556876085,PubChemFP,#d600ff,21,28,C(~C)(~C)(~H)(~N),0.613603473227207,0.551094890510949
MACCSFP136,-0.007334129489315611,-0.012325869346233587,MACCSFP,#00c7ff,27,25,"('[#8]=*', 1)",0.44862518089725034,0.39902676399026765
PharmacoErGFP401,-0.007423688192978839,-0.015367984372699706,PharmacoErGFP,#003fff,17,25,"('Hydrophobic', 'Aromatic', 3)",0.6353111432706223,0.5863746958637469
MACCSFP82,-0.007583185611966192,-0.009904899874910389,MACCSFP,#00c7ff,18,29,"('*~[CH2]~[!#6;!#1;!H0]', 0)",0.61794500723589,0.5036496350364964
PubChemFP657,-0.007603609609448392,-0.026480394486785186,PubChemFP,#d600ff,23,30,C-N-C:C-C,0.6526772793053546,0.5681265206812652
PharmacoErGFP142,-0.007669570482497612,-0.010782074666502384,PharmacoErGFP,#003fff,7,31,"('Acceptor', 'Acceptor', 17)",0.9681620839363242,0.9124087591240876
MACCSFP98,-0.008022779397943547,-0.02732300294308898,MACCSFP,#00c7ff,25,25,"('[!#6;!#1]1~*~*~*~*~*~1', 0)",0.5947901591895803,0.6009732360097324
PubChemFP524,-0.008282202699516072,-0.024102030909393557,PubChemFP,#d600ff,17,26,C-C=C-C,0.9942112879884226,0.9890510948905109
PubChemFP490,-0.008340161831324078,-0.01469480497364295,PubChemFP,#d600ff,19,25,C-C-C=C,0.9942112879884226,0.98661800486618
MACCSFP165,-0.00840577803064363,-0.01546520466141188,MACCSFP,#00c7ff,23,20,"('[R]', 0)",0.9985528219971056,0.9951338199513382
PubChemFP539,-0.008710724790003288,-0.037108967076882826,PubChemFP,#d600ff,31,30,N=C-C-[#1],0.3748191027496382,0.4051094890510949
MACCSFP153,-0.008720728461698024,-0.016694077614566205,MACCSFP,#00c7ff,23,24,"('[!#6;!#1]~[CH2]~*', 0)",0.7988422575976846,0.7299270072992701
PubChemFP487,-0.008772416024667051,-0.02197522814554087,PubChemFP,#d600ff,19,34,N-C=N-C,0.41244573082489144,0.5182481751824818
PubChemFP370,-0.009066498774865817,-0.01897900019110621,PubChemFP,#d600ff,15,23,C(~H)(:C),0.9942112879884226,0.98661800486618
PubChemFP437,-0.009087437519337993,-0.009702715298197662,PubChemFP,#d600ff,21,31,C(-C)(-N)(=C),0.45007235890014474,0.4975669099756691
