,smiles,malaria,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
5676,COC(=O)Nc1ccc(cc1)S(=O)(=O)ON=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C,1.9233723560299472,5,3,5,2,2,1,1,4,2,4
5677,CCCCCCN(CCCCCC)CC(O)c1cc(nc2c(C)cc(C)cc12)c3ccc(Cl)cc3,-2.6978208844167333,2,1,2,3,5,1,4,4,1,2
5678,CCOC(=O)c1ccc2nc(C)cc(Nc3ccc(OC)cc3)c2c1,1.0509614751921037,1,5,2,4,2,3,1,3,5,5
5679,Clc1ccc2c(ccnc2c1)N3CCC(CC3)n4cccc4,0.017839918128331016,4,4,1,1,4,1,3,4,4,2
5680,CC(C)c1ccc(cc1)S(=O)(=O)Nc2cccc(CCN3CCC(CC3)N4CCCCC4)c2,0.1126546171026398,1,5,5,4,1,4,2,3,5,1
5681,COc1ccc(cn1)C(OCC(=O)N2CCN(Cc3ccccc3)CC2)c4ccc(F)cc4,-0.3106095770954856,5,1,4,3,5,1,3,5,3,5
5682,Fc1ccc(OCC(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34)cc1,-1.3268155964882984,3,5,3,3,5,2,5,4,3,2
5683,CC(C)CNCc1cc(ccc1O)c2ccc(F)cc2,-2.2681836662767134,1,1,1,2,4,4,2,3,3,4
5684,FC(F)(F)c1ccc2[nH]c(nc2c1)c3cccc(c3)c4cccc(CNCC5CCCO5)c4,-0.8619867467925374,2,1,3,4,1,4,5,2,2,4
5685,Cn1nc(c(C(=O)Nc2ccc(Cl)cc2)c1Sc3ccc(Cl)cc3)C(F)(F)F,-0.2890162954649176,3,3,5,1,1,4,1,2,4,3
5686,CC(C)NC(=O)[C@@H]1C[C@H](CN1Cc2ccc3ccccc3c2)NCc4cccnc4,2.391511302188447,3,1,3,2,4,5,3,2,1,3
5687,Fc1ccc(cc1)C2=Nc3cc(ccc3CN2CC=C)C(=O)NCc4ccccc4,0.22314355131420974,2,4,1,4,1,3,2,4,3,4
5688,CCSC(=C(NC(=O)c1ccccc1)[P+](c2ccccc2)(c3ccccc3)c4ccccc4)Cl,-2.093946227882717,3,3,1,5,1,1,5,2,4,2
5689,CSc1nccc(n1)c2ccc3ccnc(N)c3c2,-0.07825756798393983,2,4,3,4,4,4,1,4,5,2
5690,[O-][N+](=O)c1ccc(Oc2ccccc2CNCC3CCN(CC4CCCCC4)CC3)cc1,-0.10200675691009206,4,4,3,2,4,1,2,2,1,3
5691,Cc1c(C=O)c2ccccc2n1CC(=O)Nc3cccc(I)c3,1.0981121636264273,2,3,4,1,1,3,4,3,1,5
5692,CCN(CC)CCNC(=O)CCc1nnc2N(Cc3ccc(Cl)cc3)C(=O)c4ccccc4n12,2.70805020110221,2,2,2,2,4,2,4,2,3,5
5693,O=C(Nc1ccc2CCCN(Cc3oc(cc3)N4CCCC4)Cc2c1)c5cncs5,0.4500018826016142,4,4,4,2,5,4,1,4,4,4
5694,Cc1cccc(c1)S(=O)(=O)Nc2cccc(CCN3CCC(CC3)N4CCCCC4)c2,0.2862923469805208,2,3,3,5,4,4,3,4,2,5
5695,O=C(Nc1ccc(NC2=NCCN2)cc1)c3ccc(cc3)C(=O)Nc4ccc(NC5=NCCN5)cc4,-0.4321952575927264,1,2,3,3,1,1,5,4,4,5
5696,Fc1ccc2[nH]c(nc2c1)c3ccc(s3)c4ccc(CN5CCN(CC5)c6cnccn6)cc4,-0.4830734135946743,2,1,1,5,1,5,1,4,4,2
5697,C(Cc1nc2cc(ccc2[nH]1)C3=NC4CCCCC4N3)c5nc6cc(ccc6[nH]5)C7=NC8CCCCC8N7,-1.469931033019516,5,1,3,3,1,3,3,5,5,2
5698,CC1(C)N=C(N)N=C(N)N1c2ccc(Cl)c(Cl)c2,-5.744604469176456,4,2,3,4,3,1,2,4,2,2
5699,CS(=O)(=O)Nc1ccc2[nH]cc(C3CCN(CC4CCC(CC4)NC(=O)\C=C\c5ccccc5Cl)CC3)c2c1,-0.2320749918999026,3,5,1,3,1,2,1,3,4,4
5700,COc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)\C=C\c4cc(F)c(F)cc4F,0.4704815818831745,4,2,3,5,1,3,2,4,5,1
5701,Oc1cccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)c1,-3.1857293156653603,4,4,5,5,4,5,4,3,4,2
5702,Fc1ccc(CCNc2ccccc2C(=O)OCC(=O)N3CC(=O)Nc4ccccc34)cc1,-1.520054351299415,1,1,2,4,1,4,4,2,5,5
5703,COc1cccc(c1)c2cc(on2)C(=O)Nc3cc(Oc4ccc(O)cc4)cc(c3)[N+](=O)[O-],0.04607204390144631,5,3,3,1,4,4,4,1,5,4
5704,CC(C)OCC(=O)Nc1ccc(cc1)c2cccc(c2)c3nc4c(C)cccc4[nH]3,0.17079544143593106,1,2,4,4,5,3,4,2,3,2
5705,Cc1cc(cc(n1)n2ncc(c2N)c3ccc(cc3)C(=O)NCc4ccccc4N)C(F)(F)F,-0.7913589450926893,4,3,1,5,2,3,3,3,1,3
5706,O=C(Nc1ccc(cc1)c2ccc(s2)c3nc4ccccc4[nH]3)Nc5ccsc5,-1.27782295689747,3,1,2,5,4,4,1,5,5,4
5707,CCCNCc1ccc(nc1)c2ccc(CN(CCOC)C(=O)[C@H]3CCCO3)cc2,-0.2939161090751629,2,3,5,1,2,3,2,4,4,4
5708,COc1cc(NC(=O)Nc2ccc(Br)cc2C(=O)Nc3ccc(Br)cc3)cc(OC)c1OC,-0.27282586902178624,3,2,1,1,2,5,3,1,5,2
5709,O=C(CCC1CCCN(C1)C(=O)c2ccsc2)N3CCN(CC3)c4ccccn4,0.22314355131420974,4,5,5,2,2,4,5,3,3,3
5710,O=C(NCCCCN1CCC(CC1)n2cnc3ccccc23)c4ccc(cc4)c5ccc(cc5)C#N,-0.09411676420808733,1,3,3,2,2,4,4,4,3,1
5711,COCCCNc1sc(nc1S(=O)(=O)c2ccc(Cl)cc2)S(=O)(=O)c3ccccc3,-0.13109922930449486,5,5,4,3,5,2,4,5,4,1
5712,Cc1cc(C)c2nc(NS(=O)(=O)c3cccc(c3)C(=O)O)sc2c1,-0.3667252797922339,5,3,5,5,5,4,4,4,3,1
5713,CCCCc1ccc(cc1)c2ccc3nc(C)c(Br)c(O)c3c2,-2.2509881382159787,4,3,3,5,2,4,4,4,4,3
5714,CCN(CC)C(=O)CSc1nc2cc(OC)c(OC)cc2c3nc(nn13)c4ccccc4,2.70805020110221,5,5,3,4,5,2,4,5,1,4
5715,Cc1csc(n1)c2nc(NCc3cccnc3)ncc2c4ccsc4,0.17699546330566174,3,5,5,1,2,5,3,5,5,5
5716,CCO\C(=C\1/C(C2=C(CC(CC2=O)c3ccc(OC)c(OC)c3)N=C1C)c4cccc(Br)c4)\O,-1.7637552728184576,5,4,4,3,1,3,4,1,2,1
5717,CCC1=C(C)C(=N)c2ccccc2N1C,-0.355247391947547,4,2,1,1,4,5,1,1,4,1
5718,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc3ccccc3)nc(NCCc4ccccn4)n1,-0.13447458243107355,5,5,5,1,1,1,5,2,1,3
5719,CCc1cc(Br)c2NCCC(NCCCNc3cc(O)c4ccccc4n3)c2c1,-0.16032797961757372,1,4,1,5,5,3,5,5,4,4
5720,CN(C)C1CCN(C1)c2cc(C)nc(Nc3ccc(Cl)cc3)n2,-0.6605613082108578,3,4,1,5,2,4,2,3,4,4
5721,COc1cc(ccc1c2nc3cc(Cl)c(F)cc3[nH]2)C(=O)NCCCN4CCN(CC4)c5cccc(Cl)c5,0.02328216960265211,1,4,2,2,1,3,3,1,4,2
5722,Oc1ccccc1CN2CCC(CC2)C(=O)Nc3cccc(c3)c4cc5ccccc5[nH]4,-0.06365330452410031,1,3,5,3,3,2,4,2,5,2
5723,CN(C1CCCCC1)c2ncc(cn2)c3cccc(CNCc4ccccc4O)c3,-0.19630823473498668,2,1,5,2,3,4,4,4,5,2
5724,Nc1cccc(CNCc2cccc(c2)c3cccc(c3)c4nc5cc(ccc5[nH]4)C(F)(F)F)c1,-0.6734673019735508,4,2,4,1,4,3,3,1,3,3
5725,CN1CCC(CC1)N2CCN(Cc3ccc(cc3)c4ccc(s4)c5nc6c(C)cccc6[nH]5)CC2,-1.934367175250304,1,2,2,2,4,3,5,5,5,3
5726,CCN(CC)CCCC(C)Nc1ccnc2cc3ccccc3cc12,-2.4068351143678455,1,1,1,5,5,2,2,2,3,1
5727,OS(=O)(=O)[C@H](C1CC2CCN1CC2C=C)c3ccnc4ccccc34,-1.8825598335545517,2,2,4,5,5,5,4,4,3,4
5728,Cc1ccc(cc1S(=O)(=O)N2CCN(CCO)CC2)c3nnc4c5ccccc5c(C)nn34,-0.40268496828075057,3,1,5,1,4,2,2,4,4,4
5729,COc1ccc(cc1)S(=O)(=O)NCC2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)C2,0.05484370162609974,3,5,1,5,1,1,1,4,5,1
5730,Brc1cccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)c1,0.006674957819038629,1,3,4,4,3,3,4,1,2,1
5731,Cc1ccc2nc(C)cc(Nc3cccc(c3)C(F)(F)F)c2c1,-0.12931173648033953,1,5,4,2,4,4,5,5,4,4
5732,CCOc1ccc(NC(=O)c2ccc(F)c(c2)S(=O)(=O)NC3CCCCCC3)cc1,0.3015849776207724,4,3,3,5,2,4,5,2,5,5
5733,CCN1CCN(C(=O)NC(C(=O)N(C)Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)c4cccs4)C(=O)C1=O,-1.0335105502296833,5,5,4,1,2,2,4,1,2,1
5734,Oc1cc(NCCCNCc2cc(ccc2F)C(F)(F)F)nc3ccccc13,-0.1875365038236688,3,1,5,2,5,4,2,4,5,1
5735,CC(C)NCc1ccc(cc1)c2ccc(NC(=O)c3cccc(Cl)c3)cc2,-0.03831785541202057,2,1,2,3,4,4,4,2,2,2
5736,COC(=O)c1ccc2c(c[nH]c2c1)c3nc4cc(OC)ccc4[nH]3,-0.13284861434210204,1,5,5,3,1,5,5,3,5,5
5737,COc1cccc(CN2CCCC(CCC(=O)Nc3ccc(cc3)C(F)(F)F)C2)c1O,-0.29135715731096884,3,3,5,5,4,5,5,1,3,5
5738,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1ccc(F)cc1)\C=N\N2CCOC2=O,0.15644762839140033,5,5,2,2,1,1,5,2,1,2
5739,C(CN1CCNCC1)NCc2cccc(c2)c3cccc(c3)c4nc5ccccc5[nH]4,-0.042338921555866084,5,5,3,2,4,5,2,2,5,3
5740,Oc1c2CCCCc2nc3cc(nn13)c4ccc(Cl)cc4,1.8687205103641835,5,1,5,4,5,4,4,5,3,3
5741,NC(=O)C1CCN(Cc2ccc(cc2)c3ccc(cc3)c4nc5cc(F)ccc5[nH]4)CC1,-0.21140332946020096,1,3,1,1,5,4,1,5,3,1
5742,CO\C(=C/C=C/c1cc2cc(Cl)c(Cl)cc2[nH]1)\C(=O)NCCCN3CCN(CC3)c4cccc(CCCO)c4,0.032713499587866283,1,5,2,1,3,4,1,4,3,5
5743,CCN(CC)c1ccc(\C=C\C23NC(=O)CCN2c4ccc(C)cc4C3(C)C)cc1,0.4836599556932212,3,3,3,2,4,2,4,5,3,1
5744,CC(C)C[C@H](Nc1cc(C)nc(NCC2CCCCC2)n1)C(=O)NCCc3ccccc3,-0.10121663562282353,5,3,4,5,3,3,4,1,2,1
5745,CC(C)CNC(=O)c1cnc(NCCCN2CCCCC2C)nc1NCCc3ccccc3,-0.9834994815676052,3,1,1,5,3,3,5,4,2,1
5746,OCc1c(Cl)cc(Cl)cc1CNCCCNc2nc3ccccc3[nH]2,-0.2948833152725337,1,2,4,2,3,2,4,4,3,5
5747,CC(=O)Nc1nnc(SCc2c(C)cc(cc2C)C(C)(C)C)s1,-0.35033208674148625,5,2,2,2,4,3,1,5,3,3
5748,O=C(NCCc1ccccc1)N(Cc2ccccc2c3cccc(CNCc4ccc5OCOc5c4)c3)C6CCN(Cc7ccccc7)CC6,-0.012840769940371106,5,3,4,2,4,4,1,4,3,2
5749,Clc1ccc(\C=C\C(=O)N2CCC(CCN3CCC(CC3)c4c[nH]c5cnccc45)CC2)cc1Cl,-2.1245475746024813,2,5,2,2,2,5,5,5,2,2
5750,CCn1c(O)c(N=NC(=S)N2CCCC2)c3ccccc13,0.0038303099878017016,5,1,5,4,3,3,3,5,1,1
5751,COc1cc2ncnc(Nc3ccc4[nH]c(nc4c3)c5ccccc5)c2cc1OC,-0.8132310661426053,5,3,3,1,1,5,3,4,2,2
5752,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NC(=O)C(=Cc4ccc(cc4)C#N)c5ccc(cc5)c6ccccc6)c2c1,-0.3018175073017032,3,1,3,5,4,2,1,5,4,2
5753,CCC[N+]12CCC(CC1)C(C2)C(=O)c3cccs3,2.70805020110221,2,2,5,2,1,1,1,5,4,1
5754,Cc1c(CNCCCNc2nc3ccccc3[nH]2)[nH]c4cc(Cl)cc(Cl)c14,-1.4614420317266297,1,1,3,5,1,2,3,3,2,1
5755,CCCCN(CCCC)C(=O)CC(O)c1cc2c(Cl)cc(Cl)cc2c3cc(ccc13)C(F)(F)F,0.19156334791324156,5,1,2,4,3,3,4,3,1,1
5756,Fc1ccc2[nH]c(nc2c1)c3ccc(cc3)c4ccc(CN5CCN(CC5)c6ccncc6)cc4,-1.3823023398503531,3,2,2,1,1,1,4,1,1,2
5757,CC(C)C[C@H]([C@H](CCC(F)(F)F)N(O)C=O)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)C,-0.5135741708967106,3,5,2,3,1,4,3,5,4,5
5758,Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4ccc(Br)cc4,2.525728644308256,2,3,1,5,5,1,4,3,1,3
5759,Cc1ccc(Cc2cccc3nc(N)nc(N)c23)cc1,0.14407860434351338,4,1,1,3,1,3,2,1,4,5
5760,CN1CCC(CC1)C(=O)N(Cc2ccc(cc2)c3ccc(CNCCc4ccccc4)cn3)C5Cc6ccccc6C5,0.05582497982294047,2,3,1,5,4,4,3,1,3,1
5761,CC1CN(CC(C)O1)c2cccc3c2nc(c4cncc(c4)C#N)n3CCNCc5ccccc5,0.20284300002645164,1,1,5,5,4,5,5,4,3,3
5762,N=C1C2=C(CCC2)N(Cc3ccccc3)C4=C1CCC4,-1.271181554019386,1,1,1,5,2,3,3,3,2,4
5763,CC1(C)CCCN(C1CN2CC=CC2)C(=O)Cc3ccc4CCCCc4c3,-0.3282814473091877,5,4,4,5,1,2,4,4,4,1
5764,CC1CCC2(CC1)N=C(N)N=C(N)N2OCCCCCCCCO,-1.9166954399876184,1,5,2,1,2,2,1,3,5,4
5765,Clc1ccc(cc1)C2=NN(CCC#N)C(=O)C3=C2CCCC3,-0.11461510983633727,5,3,4,3,4,2,3,4,4,2
5766,CN(C)CCNCCCOc1ccc(Cl)cc1Cc2ccccc2,1.7620731588576946,4,1,3,3,1,4,5,1,1,1
5767,CC1CCCN1Cc2ccc(cc2)c3ccc4C(=O)C=C(CCc5cccc(F)c5F)N(CC(=O)N(C)Cc6ccc(cc6)c7ccc(cc7)C(F)(F)F)c4n3,-0.19485854179838066,1,4,2,4,5,4,1,5,3,4
5768,Cc1cc(nc(\N=C(/N)\Nc2cccc(c2)C(F)(F)F)n1)N3CCCC3,-1.1548243551418969,5,4,3,5,1,1,5,1,1,4
5769,CN(C)c1nc2cc(ccc2n1CCCN3CCCC3)N4C=Nc5cc(sc5C4=O)c6ccc(Cl)cc6,-0.16492134121453195,2,2,3,3,5,4,3,1,2,5
5770,COc1ccc(N2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(OC(F)(F)F)cc4)cc3)CC2)c(OC)c1,-0.5483705994851799,1,1,3,1,2,5,3,5,1,3
5771,NC(=N)NN=Cc1c2ccc(Cl)cc2c(Cl)c3ccc(Cl)cc13,-0.043303449952388016,1,1,4,5,3,2,5,4,5,4
5772,CC(C)Cn1c(Sc2ccc(C#N)c(c2)[N+](=O)[O-])nnc1c3ccc(cc3)N(C)C,-1.5148471640858086,2,2,3,4,3,5,4,3,5,1
5773,CC(Nc1cccc(c1)c2csc(C)n2)C(=O)Nc3cc(ccc3N4CCOCC4)C(F)(F)F,-1.4236497504319046,4,4,1,5,2,5,1,4,2,1
5774,Cc1cc(NC(=O)c2cccs2)ccc1OC3CCN(Cc4ccc(cc4)C#N)CC3,-0.3268755645355589,2,5,1,3,2,1,1,5,1,5
5775,CN(C)c1c(cc(cc1[N+](=O)[O-])C(=O)NC2OC(C(OC(=O)C)C(OC(=O)C)C2OC(=O)C)C(=O)N3CCOCC3)[N+](=O)[O-],0.08709470685093372,1,5,4,5,2,5,2,1,2,4
5776,CCN(CC)C(=O)c1cn(nn1)C2CCN(CC2)C(=O)CCc3cccc(OC)c3,0.22314355131420974,1,2,1,3,5,1,4,5,2,4
5777,Cc1[nH]nc2ccc(cc12)c3cc(OC[C@@H](N)Cc4ccccc4)cnc3c5cc6ccccc6s5,-0.21076570391839672,4,2,1,4,5,4,2,5,5,2
5778,CC(Cc1ccccc1Sc2ccccc2O)N(C)C,0.7124594915923183,2,3,4,2,2,5,1,4,5,3
5779,Oc1nnc(c2ccc(N3CCCC3)c(c2)[N+](=O)[O-])c4ccccc14,-0.4603556252768535,4,1,1,3,4,4,3,2,4,5
5780,OC[C@H]1CCCN1CC#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2,0.18892001484146956,1,2,3,5,4,3,3,4,2,3
5781,COc1ccc(Cl)cc1c2nc(C(=O)NCCN3CCCCC3)c(s2)C(C)C,-0.2838337401238629,1,4,1,3,2,1,5,3,1,2
5782,Oc1ccc(Cl)cc1Nc2nc(nc3ccccc23)C(F)(F)F,-0.06399698992540287,2,5,5,4,4,2,1,2,5,3
5783,CCOC(=O)c1cnc2c(C)c3[nH]c(C)c(C)c3cc2c1O,0.2669690308542393,1,2,5,2,1,5,3,4,1,1
5784,Fc1ccc2[nH]c3c(ncnc3c2c1)N4CCN(CC4)C(c5ccccc5)c6ccccc6,-0.8255363686056909,5,3,5,5,5,4,2,1,5,2
5785,CN1CCCC(CN2CCN(Cc3cccc(c3)c4ccc(s4)c5nc6c(C)cccc6[nH]5)CC2)C1,-2.1095660917665167,5,4,5,1,2,3,5,3,1,5
5786,CCC(CC)C(=O)N1CCOc2c(C1)cc(cc2OCc3ccccn3)c4csc5ccccc45,0.10705907229340778,2,5,4,2,1,2,2,4,2,3
5787,CC(CCc1ccccc1)NCC(O)c2cccc(c2)C(F)(F)F,-0.34362851702327746,4,4,5,5,2,4,3,3,2,1
5788,COc1cc(NC(=O)\C=C\c2ccccc2OC(F)(F)F)cc(OCCN3CCN(CCN4CCOCC4)CC3)c1,-1.8489546825686265,5,4,1,5,4,4,2,5,2,1
5789,Cc1cc(NCCC(=O)Nc2ccccc2)nc(NCCc3cccs3)n1,-0.11324678066128024,5,3,4,4,1,1,5,1,1,3
5790,COc1c(CNCCCCCCNCc2c(OC)c(OC)c(OC)c3ccccc23)c4ccccc4c(OC)c1OC,-0.27562173292977443,1,2,1,5,4,2,2,3,1,2
5791,FC(F)(F)c1ccccc1C(=O)Nc2ccccc2Cc3ccccc3,-0.24596851772946296,5,1,3,5,5,4,1,4,4,5
5792,Cc1nc2sc(C(N3CCC4(CC3)OCCO4)c5ccc(Cl)cc5)c(O)n2n1,2.70805020110221,2,2,4,3,1,3,1,3,4,2
5793,Clc1cccc(c1)C(=O)N=NCc2nc3ccccc3[nH]2,0.5021077331462678,5,5,2,2,3,3,1,2,3,5
5794,OC(=O)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)c2cccc(c2)c3ccc(Cl)c(Cl)c3)C(=O)O,-0.14742385324234422,2,1,1,1,3,3,4,4,5,1
5795,CCOC(=O)c1cnc2ccc(Cl)cc2c1NCCCN(C)C,-0.19116050546115906,2,3,3,2,4,4,1,1,2,1
5796,Cc1sc2nc(CSc3ccccc3)nc(N4CCN(CC(=O)N5CCCC5)CC4)c2c1C,0.23064526536449026,5,5,5,4,4,3,5,2,3,1
5797,OC(CNC1CCCCCCC1)c2ccc(Cl)c(Cl)c2,-1.5829009188337215,3,3,4,2,2,1,5,2,4,2
5798,CCCCN(CC(=O)N1C(c2ccc(OC)cc2)c3cccn3c4ccccc14)C(=O)Nc5cccc(F)c5,2.1517622032594614,4,3,2,1,5,4,3,3,2,2
5799,NOCCCCOc1ccc(Br)cc1,-1.666028697993703,4,3,2,5,2,2,5,1,1,4
5800,CN1C(=C2SC(=Nc3ccc4ncccc4c3)N(Cc5ccccc5)C2=O)Sc6ccc(Cl)cc16,0.05932752494989529,3,2,3,3,5,1,4,2,5,3
5801,O=C(CCCCCCc1ccccc1)Nc2ccc3nc4CCCCc4c(NCc5ccccc5)c3c2,-1.0285696048270323,5,3,5,4,3,1,4,5,4,2
5802,CCOc1ccc(cc1OCC)c2nonc2NC(=O)C(C)C,0.3300229129413059,1,5,3,1,1,4,2,5,4,1
5803,OC1CCN(CC2CCCCN2C(=O)c3cccc(c3)c4ccc(cc4)c5nc6cc(ccc6[nH]5)C(F)(F)F)C1,-0.7648316060306957,3,3,1,2,3,1,2,4,4,1
5804,CCc1cn2CS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC(C)(C)c5cccc(OC)c5,-2.7848360231900924,4,1,2,3,4,3,4,2,4,1
5805,COc1cccc(c1)c2cc(n3ncc(C(=O)Nc4cc(C)ccc4O)c3n2)C(F)(F)F,-1.8418188977728185,2,3,1,2,2,1,4,5,3,4
5806,[O-][N+](=O)c1cc(cc(c1)C(=O)Nc2cccnc2)C(=O)Nc3cccnc3,0.11152411519219142,2,4,1,2,3,4,4,4,3,2
5807,Cc1ccc(cc1)c2c[n+](Cc3ccc(Cl)cc3)c4CCCn24,-0.9861768593383216,5,2,4,1,4,4,1,4,4,1
5808,CCCCCCCCN1C=CC(=N)C=C1,0.7801502241815194,1,2,4,3,5,5,1,1,5,2
5809,COc1cccc(CNC(=O)c2ccnc(c2)c3ccc(CNCCOc4ccccc4)cc3)c1,0.18588424537555326,2,3,4,3,2,1,3,4,3,2
5810,CN1CCN(CC1)c2ccc(cn2)c3cc(cnc3N)c4cc(C)c(O)c(C)c4,0.3368891182854043,2,4,5,2,4,5,2,1,4,1
5811,Cc1ccc(cc1)N(CC(=O)NCCSc2ccc(Cl)cc2)S(=O)(=O)c3ccc(F)cc3,2.70805020110221,4,2,5,2,3,3,3,1,3,2
5812,Fc1ccc(cc1)C(=O)Nc2ccsc2C(=O)NC3CCCCC3,0.19293630301295525,3,2,2,2,3,3,4,1,4,1
5813,COc1ccc(OC)c(NC(=O)c2c(C)onc2c3c(F)cccc3Cl)c1,-0.3557703517770477,1,1,4,4,1,5,4,1,3,4
5814,COc1cc(OC)cc(c1)C2=NN(C(=S)N2CC3CCCO3)c4ccc(cc4C#N)[N+](=O)[O-],-0.16041256708453394,5,3,4,1,5,2,1,5,5,1
5815,COc1ccc(cc1)C(NC(=O)c2cccnc2)c3cc(Cl)c4cccnc4c3O,1.5610456690836767,2,1,3,3,4,3,5,5,2,5
5816,COc1ccc(Cl)cc1c2nc(C(=O)NCCN3CCCCC3)c(C)s2,-0.0641913526075397,4,5,2,2,4,3,4,4,3,4
5817,CN(C)CCNC(=O)c1ccc2c(c1)sc3nc(cn23)c4ccc(F)cc4,1.1607416601336584,5,2,4,3,1,1,5,5,5,2
5818,Clc1ccc(cc1)N2C=C(C#N)C(=O)N(Cc3c(Cl)cccc3Cl)C2=O,-0.20334092401803008,1,3,5,3,1,2,4,1,1,4
5819,CCN(CC)CCCNC(=O)\C(=C\C=C\c1cc2cc(Cl)c(Cl)cc2[nH]1)\OC,0.14900593256718586,2,2,4,2,3,1,3,2,1,5
5820,Cc1ccc(cc1)C(=O)Nc2ccc(Nc3ccnc4cc(ccc34)c5ccncc5)cc2O,-0.07343736290852812,2,3,5,5,1,3,2,3,4,3
5821,COc1ccc(cc1)N(CCCNC(=O)CCl)C(=O)Nc2cccc(Cl)c2,0.467500499027617,1,4,3,4,2,4,3,3,4,5
5822,Cc1ccc(cc1NC(=O)C(Cl)(Cl)Cl)c2oc3ccccc3n2,1.4029302147713163,5,2,5,4,2,5,2,2,5,1
5823,CN(C)c1ccc2N(C(=O)CCCC(=O)O)c3ccc(cc3Sc2c1)N(C)C,-0.22061712167689976,3,1,2,3,2,1,5,1,5,5
5824,Oc1ccc(cc1O)C2CN(CC=C)Cc3c(O)cccc23,-0.4008408922934058,5,5,5,2,4,5,3,4,4,2
5825,CN1C(=O)c2cc(sc2c3ccccc13)C(=O)NCCCN4CCCCCC4,-0.37180337083565856,1,4,3,1,1,4,1,4,3,1
5826,Clc1ccc(C(=O)CN2C3=NCCN3c4ccccc24)c(Cl)c1,1.1881177750018366,3,3,2,4,2,1,1,3,2,1
5827,Cc1cc(NN=Cc2ccccn2)c3cc(ccc3n1)C(F)(F)F,-0.4763361059207441,1,4,5,2,2,2,2,5,3,4
5828,CCC(=O)N(C(C)C)C1=C(NC)C(=O)c2ccccc2C1=O,-4.711642430498608,3,1,3,1,1,1,2,1,2,4
5829,O=C(Nc1ccc(OC2CCN(Cc3ccc(cc3)C#N)CC2)cc1)c4cccs4,0.03131064647763241,3,4,3,5,4,1,2,1,2,4
5830,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4cc5cc(ccc5[nH]4)[N+](=O)[O-])c2c1,-2.1430573782217897,2,3,2,4,3,2,5,5,2,4
5831,Cc1ccc(cc1)c2onc(n2)c3ccc(Cl)cc3,2.70805020110221,1,3,2,4,2,4,2,2,2,3
5832,CN(C)c1ccc(CN2CCC(CNC(=O)c3cc(cs3)c4ccccc4Cl)C2)cc1,0.36349080340568973,3,5,4,2,1,2,5,2,2,4
5833,Cc1ccc(Cn2c(C)c3C=NN(CC(=O)O)C(=O)c3c2C)cc1,2.1983350716202463,4,5,2,2,2,3,4,3,4,5
5834,CN1CCN(CCCN(Cc2ccc(cc2)c3cccc(CNC4CCCC4)c3)C(=O)Nc5ccccc5)CC1,0.10963086034320277,3,5,1,2,4,4,3,4,3,4
5835,[O-][N+](=O)c1cc(C(=O)Nc2ccc(F)c(Cl)c2)c3n[nH]cc3c1,-1.1538825523037428,4,2,4,4,4,3,5,2,2,2
5836,CN1CCC(CC1)OC(=O)c2cc3cc(ccc3n2S(=O)(=O)c4ccccc4)c5ccccc5,0.08785091306391203,5,2,2,5,5,3,3,3,5,1
5837,CN1CCC(CC1)NCc2ccc(cc2)c3cccc(c3)S(=O)(=O)NCC4CCCO4,-0.06288608769136723,4,1,5,2,4,1,1,2,5,5
5838,CCOc1ccc2c(cc(CN(C3CCCC3)C(=O)C)c4nnnn24)c1,0.22314355131420974,2,1,5,2,2,5,1,2,1,1
5839,COc1ccc(cc1)c2c[n+](CC(=O)c3ccccc3)c4CCCn24,0.17814618538347404,4,3,3,4,1,5,5,1,5,1
5840,Clc1cccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c1,-0.4021017475517807,5,5,5,1,3,3,3,5,1,3
5841,CN(C)c1ccc(NC2=NC(=Nc3ccc(cc3)N(C)C)c4ccccc24)cc1,-0.16536600563427295,5,1,4,3,3,4,4,3,4,1
5842,Cc1nc(NCc2ccccc2)cc(Nc3cc(NCc4ccccc4)nc(C)n3)n1,-0.029322673172207544,4,2,2,2,3,5,4,2,3,1
