,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
2389,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccccc4,2.35,3,3,1,5,5,2,2,1,1,2
2390,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2c1,0.9,4,4,5,4,3,1,5,1,2,1
2391,COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,2.21,4,1,3,2,5,3,3,2,1,5
2392,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,2.31,2,3,4,2,3,4,5,2,1,4
2393,C[C@@H](C(=O)NCCN1CCCC1)c2ccc(OS(=O)(=O)C(F)(F)F)cc2,1.64,2,1,1,1,5,2,1,5,2,3
2394,Nc1ccc(OCCc2ccccc2)cc1,2.71,3,4,1,5,4,3,2,3,5,5
2395,OC(=O)CCc1ccc(OCc2cccc(Br)c2)cc1,1.67,4,4,4,3,3,2,1,4,4,1
2396,Fc1cnc(NC(=O)C(CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,3.3,1,3,5,5,2,1,2,4,5,3
2397,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)ncc2F,2.13,3,4,3,3,1,5,3,5,4,2
2398,Oc1ccc2OC(=CC(=O)c2c1)c3ccccc3,3.6,1,4,2,5,2,5,4,5,3,2
2399,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,2.32,5,2,2,2,4,5,4,5,4,2
2400,ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F,1.53,5,1,4,4,1,2,5,1,3,3
2401,CCCc1c(O)c(ccc1OCCCOc2ccc3C(=O)C=C(Oc3c2CCC)C(=O)O)C(=O)C,3.0,3,5,3,4,4,1,5,2,3,3
2402,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1,2.86,4,4,1,2,3,3,2,4,3,2
2403,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,0.2,3,4,1,4,5,3,5,2,4,4
2404,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,3.3,1,4,3,3,5,1,5,5,3,2
2405,CC1CC(NC(=O)C)c2ccccc2N1C(=O)c3ccccc3,2.0,3,5,2,5,1,3,3,3,3,5
2406,CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,1.92,1,5,4,2,1,3,2,3,3,2
2407,OCC(O)CN1CCN(CC1)c2ccccc2,0.4,1,1,1,3,1,2,2,5,2,5
2408,C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,2.63,1,1,5,3,4,3,1,5,1,3
2409,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,2.49,5,2,3,2,2,5,3,3,2,2
2410,Cc1sc2ncnc(N3CCN(CC3)c4ncccn4)c2c1C,3.66,5,4,4,4,1,2,1,4,1,4
2411,OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.27,4,4,2,4,1,2,3,1,5,4
2412,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,2.6,2,3,1,3,2,3,1,4,2,3
2413,O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,2.31,4,3,5,2,2,1,2,3,2,3
2414,Oc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(F)c1,2.1,4,2,2,1,3,3,5,5,2,1
2415,C[C@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,2.8,4,2,2,4,3,4,1,5,2,1
2416,Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,3.01,3,4,3,1,2,5,1,5,4,1
2417,COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC,2.48,3,5,2,1,5,4,5,5,3,4
2418,CN1CC(c2ccc(Cl)cc2)c3ccccc3C1,3.64,5,1,3,2,5,1,2,2,1,5
2419,OC(=O)CSc1c[nH]c2ccccc12,-1.31,4,5,2,1,5,3,4,2,3,1
2420,OC1=C(CC2=C(O)c3ccccc3OC2=O)C(=O)Oc4ccccc14,1.22,1,4,4,5,5,4,1,4,3,3
2421,C[C@@H](Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,3.49,3,1,4,3,4,4,2,1,4,5
2422,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCCCC2,0.9,2,4,2,3,4,5,2,3,4,5
2423,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,-0.31,5,3,3,4,2,3,3,2,1,5
2424,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,1.98,1,1,2,3,3,5,4,5,5,1
2425,COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.05,5,1,1,4,2,5,2,3,3,2
2426,COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,0.76,5,5,2,1,1,1,2,5,1,2
2427,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)NCCOCCN)c3C,2.46,3,5,1,4,2,3,1,5,2,2
2428,Cc1ccc(cc1c2cc(ccc2OCC(=O)O)C(F)(F)F)C#N,0.15,4,3,5,2,1,1,4,3,1,3
2429,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,2.91,4,3,2,3,1,4,1,3,4,2
2430,COCCNS(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,2.26,1,4,3,3,2,1,5,1,1,4
2431,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)c3ccccc3,0.87,4,1,2,4,1,5,2,4,1,5
2432,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3,2.6,1,3,1,1,1,3,4,4,4,1
2433,CN1CCC(=CC1)c2cccc(O)c2,0.53,2,4,1,5,3,2,4,5,2,2
2434,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,-0.84,3,1,5,2,1,2,5,4,3,2
2435,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,1.7,2,3,3,1,4,3,1,3,3,2
2436,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,3.97,4,4,3,2,2,5,4,1,2,4
2437,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3,2.9,2,3,1,1,1,3,2,4,5,3
2438,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5NC(=O)Sc45)c3)c[nH]c12,1.13,2,1,2,4,2,3,1,1,3,2
2439,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,2.69,3,5,3,4,4,4,5,5,2,1
2440,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,1.9,3,3,2,5,5,2,1,3,1,4
2441,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,3.72,1,5,1,3,3,5,1,3,2,4
2442,CC12NC(Cc3ccccc13)c4ccccc24,1.7,2,1,3,3,2,5,3,4,2,5
2443,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.74,5,4,2,3,4,4,3,1,1,5
2444,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,2.75,5,2,3,4,5,1,1,1,4,1
2445,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,4.1,3,1,4,4,3,5,3,3,5,4
2446,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,2.7,1,3,4,1,1,5,4,2,2,5
2447,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,0.99,1,2,4,4,2,3,5,2,3,4
2448,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13,1.84,2,4,3,3,4,2,2,3,4,5
2449,CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4,4.1,3,2,1,1,3,2,1,4,4,3
2450,COCc1ccoc1C(=O)N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)c3ccc(OC)cc3OC,1.98,5,2,3,5,2,4,2,5,4,2
2451,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,2.65,5,2,4,5,2,1,3,1,5,5
2452,COc1cc(F)ccc1c2cncc(CNC3CCC3)n2,2.23,4,1,4,2,1,3,5,4,4,1
2453,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,3.7,1,3,4,1,1,2,4,4,4,3
2454,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,2.41,4,4,1,5,4,2,5,5,5,1
2455,CCN(CC)C(=O)c1ccc2[nH]c(c(CCNCCCCc3ccncc3)c2c1)c4cc(C)cc(C)c4,3.3,5,4,3,5,2,5,1,1,4,4
2456,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,2.11,1,5,2,2,1,5,4,4,1,3
2457,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5,1.85,1,4,2,2,4,3,3,4,2,2
2458,Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3,2.23,3,5,1,4,1,5,1,1,4,1
2459,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,2.6,4,1,1,5,5,5,4,4,1,2
2460,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,3.1,3,5,1,1,2,1,5,1,3,5
2461,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,1.07,3,5,5,5,1,4,4,4,2,3
2462,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,1.99,1,5,4,5,5,3,1,2,4,4
2463,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,0.05,2,2,2,1,5,1,3,1,2,2
2464,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,2.3,4,2,2,5,1,3,5,4,5,1
2465,Nc1cc(nc2ccccc12)c3ccccc3,2.2,5,2,2,1,4,5,2,4,4,4
2466,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1.8,5,2,2,4,5,3,4,1,5,2
2467,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,1.82,5,5,1,2,5,1,3,4,1,1
2468,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5,-0.25,4,5,1,5,1,1,4,4,4,1
2469,NC(=N)c1cc2c(cccc2s1)c3ccccc3,1.27,3,2,2,1,2,5,4,4,4,1
2470,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,3.1,4,1,3,2,5,2,5,5,1,4
2471,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3,0.9,5,4,1,2,4,2,3,5,1,5
2472,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,1.86,2,4,3,3,4,3,5,3,3,1
2473,O[C@@H](CNCCc1ccc(CNCCc2c(Cl)cccc2Cl)cc1)c3ccc(O)c4NC(=O)Sc34,2.3,4,5,4,1,4,5,4,4,2,4
2474,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,0.69,3,2,2,5,5,2,5,2,4,5
2475,Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,2.74,1,3,4,1,5,4,5,2,4,1
2476,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,2.15,3,4,1,2,2,1,2,5,3,5
2477,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,2.4,4,5,3,4,3,1,3,3,5,2
2478,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.06,2,2,4,5,4,4,1,4,1,4
2479,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,3.44,3,5,4,2,3,2,5,1,4,3
2480,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,0.6,1,2,3,5,4,5,5,3,2,4
2481,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,1.91,1,3,1,4,3,2,3,1,4,1
2482,Clc1ccc(cc1)C(=O)Cc2ccccn2,2.96,3,1,4,2,2,2,3,5,5,3
2483,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,1.9,5,2,2,5,1,3,5,1,5,1
2484,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,2.91,1,1,1,5,3,3,5,1,1,4
2485,COc1ccccc1OCC(O)COC(=O)N,0.36,2,5,1,1,4,4,2,3,5,5
2486,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,3.31,3,5,4,5,5,4,4,5,4,4
2487,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,3.39,1,5,4,3,2,1,5,3,4,2
2488,CCC(Oc1ccc(cc1c2ccc(cc2C)S(=O)(=O)CC)C(F)(F)F)C(=O)O,0.31,2,4,1,3,1,3,1,5,4,4
2489,COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,1.97,3,1,5,4,2,4,3,3,5,5
2490,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN(C)C)n2,1.32,4,3,4,3,4,1,4,4,2,5
2491,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,-0.27,3,4,4,3,2,3,5,4,4,4
2492,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,2.12,2,2,5,1,2,3,5,4,1,2
2493,Oc1ccc(Br)c2ccccc12,4.3,3,5,3,4,4,4,1,1,2,1
2494,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C23CCC3)c4ccc(C#N)c(c4)C(F)(F)F,3.3,4,3,1,4,2,1,2,1,5,3
2495,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3cccc(F)c3)C2,2.64,5,4,5,1,2,5,4,2,5,4
2496,CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)OCc5ccccc5,2.4,4,2,3,5,3,5,2,5,5,2
2497,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,1.3,5,3,1,3,2,2,4,2,5,2
2498,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,1.54,2,1,4,5,2,4,3,5,3,1
2499,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,2.38,5,2,5,5,5,3,3,2,4,4
2500,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,3.1,5,4,1,1,3,1,1,5,1,3
2501,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,2.9,3,4,1,4,1,5,3,5,3,4
2502,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,-1.0,5,4,1,3,2,5,2,5,4,1
2503,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,1.88,4,5,4,3,1,3,3,3,4,2
2504,COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,2.8,4,5,3,3,1,5,1,1,3,1
2505,CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O,2.41,4,4,1,2,1,2,3,5,3,4
2506,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)CC1,3.15,4,3,4,5,2,2,4,4,5,2
2507,Oc1c2ncc3ccccc3c2nn1c4ccccc4,0.8,5,4,5,3,5,1,5,2,5,2
2508,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)c4cnccn4,0.03,5,2,5,3,1,2,3,1,1,3
2509,C(Oc1ccccc1)C2CNCCO2,0.2,2,4,1,5,5,5,3,2,4,4
2510,COc1ncc(C)cc1c2cccc3c(N)c(nnc23)C(=O)NC4CC4,3.4,3,5,3,4,5,4,4,2,5,2
2511,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)c3ccccc3,1.01,1,4,2,5,4,1,3,1,5,5
2512,O[C@@H](CNCCc1cccc(CNCCc2c(Cl)cccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,3.15,5,2,5,1,2,4,1,4,4,3
2513,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,2.26,5,1,4,2,3,5,5,5,2,3
2514,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,1.5,3,4,2,5,2,3,5,3,4,2
2515,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,1.78,5,4,4,3,2,5,4,4,5,5
2516,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,1.79,3,3,5,4,3,1,1,5,3,2
2517,CN1CCN(CCCOc2ccc(cc2)c3onc(c3)c4ccc(F)cc4)CC1,3.81,4,4,5,2,3,3,2,2,2,2
2518,N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3,1.51,5,4,1,4,5,2,2,4,5,2
2519,CNc1ccc(cc1)c2nc3ccc(O)cc3s2,3.5,3,2,3,4,5,2,2,2,4,1
2520,CN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,1.97,3,5,4,5,4,2,1,2,3,2
2521,Clc1ccc(cc1)C(=O)\C=C\Sc2nc[nH]n2,3.1,5,5,4,2,3,2,5,5,3,3
2522,O=C1C2CCC(N2)C(=O)N1Cc3ccccc3,2.21,5,5,1,2,4,4,3,3,2,4
2523,CN1N=Nc2c(ncn2C1=O)C(=O)N,-1.08,2,1,5,3,4,1,3,1,3,1
2524,Fc1cc2[nH]cnc2cc1Cl,2.35,5,5,4,5,5,4,5,3,5,2
2525,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,4.28,3,4,5,2,4,4,4,4,2,2
2526,N[C@H](CNC(=O)c1cc2c(cccc2[nH]1)c3ccccc3Cc4ccccc4)C(=O)O,3.25,3,1,4,2,4,2,4,3,2,1
2527,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(cc4)S(=O)(=O)C,2.86,1,4,4,1,1,4,1,5,4,1
2528,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,1.67,5,5,4,1,5,2,4,4,3,4
2529,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,2.19,5,1,3,5,4,1,1,3,5,1
2530,CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(C)on3,3.7,2,5,1,3,5,3,4,3,2,4
2531,O=C(CC1CCCCCC1)Nc2cccc3C(=O)N(C=Cc23)[C@H]4CCNC4,1.15,3,1,3,5,4,3,5,2,2,5
2532,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,-0.58,2,1,2,2,4,5,2,3,3,5
2533,OC(=O)c1c(Sc2ccccc2)c3cc(Cl)ccc3n1Cc4ccc(Cl)cc4,2.96,4,3,2,5,4,3,4,4,5,5
2534,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(CN5CCOCC5)s4,3.1,1,4,3,1,5,4,4,3,4,2
2535,Cc1oc(cc1C(=O)Nc2cccc(c2)C(=O)O)c3ccccc3,1.63,4,2,2,1,4,1,2,4,1,1
2536,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc5cccnc45,3.86,2,5,2,2,2,4,3,5,1,4
2537,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,2.63,2,5,5,1,5,2,5,4,3,3
2538,COc1ccc2NC(=O)C(NC(=O)c3ccccc3OC)N=C(c4ccccc4)c2c1,3.8,1,3,3,2,3,5,1,2,5,3
2539,CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,2.87,3,5,1,1,1,2,4,3,2,1
2540,C[C@@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,3.58,4,3,2,1,3,5,2,5,3,3
2541,COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.54,2,5,4,1,5,2,5,5,4,5
2542,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,2.89,5,3,4,1,4,2,3,5,3,2
2543,Oc1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,2.3,1,2,5,5,4,4,2,5,2,4
2544,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccccn5,1.0,5,1,5,2,1,5,3,2,2,2
2545,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3F)S(=O)(=O)C,2.7,1,2,4,3,3,3,5,1,2,3
2546,Fc1ncccc1OC[C@@H]2CCN2,-1.2,3,4,1,2,2,2,5,1,1,3
2547,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N)c1,2.34,1,4,3,3,3,1,4,1,2,1
2548,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C)c(Br)cnc3[nH]2,3.28,4,5,3,1,1,2,1,2,2,3
2549,COc1ccc(N(C(C(=O)NC2CCCC2)c3ccccc3F)C(=O)c4ccccc4)c(OC)c1,3.86,2,1,1,2,4,5,5,3,2,3
2550,Cc1ccnc(NCc2ccc(Cl)cc2)c1,3.6,5,3,5,1,1,1,5,5,4,4
2551,CCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,3.8,1,1,5,5,5,2,1,1,2,5
2552,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC,2.12,4,3,1,5,4,4,5,2,5,3
2553,CCCc1c(O)c(ccc1OCc2ccc(cc2OC)c3nn[nH]n3)C(=O)C,2.8,4,2,2,5,1,2,4,2,5,4
2554,Nc1nc(N)c(c(COCc2ccccc2)n1)c3ccc(NC(=O)C4CC4)cc3,2.46,3,3,4,2,5,1,3,2,4,1
2555,O=C(N1CCOCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,2.12,5,1,4,4,1,5,4,2,4,5
2556,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)Cc4ccccc4)cc1Cl,2.13,2,2,5,5,5,3,3,1,5,4
2557,C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,2.72,1,3,4,4,1,3,2,3,5,2
2558,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,2.42,4,2,5,4,5,1,4,4,3,3
2559,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc(OC)c1OC,3.22,4,5,5,1,3,1,4,4,5,1
2560,CSc1nc(C(=O)N)c(N)s1,1.21,1,1,5,2,3,3,5,3,3,5
2561,COc1ccccc1CN(C(=O)C)c2cnccc2Oc3ccccc3,3.0,5,5,3,4,1,4,1,3,1,3
2562,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC,3.7,3,5,4,1,3,1,5,2,3,4
2563,OCCN1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,3.36,4,5,5,5,3,3,2,5,1,2
2564,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C,1.23,4,3,1,3,3,3,3,1,1,5
2565,CCC(NC(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,4.14,3,2,1,5,2,5,3,1,4,1
2566,OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.27,1,5,2,3,1,2,1,3,4,2
2567,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](O)C3)c2c1,0.37,4,2,4,1,4,2,3,2,1,1
2568,c1ccc2ncccc2c1,2.09,3,3,4,2,1,1,2,5,2,2
2569,C[C@H](NC1=NC(=O)[C@@](C)(S1)C(F)(F)F)c2ccccc2F,3.1,2,2,3,4,5,1,2,4,3,1
2570,C[C@@H](N)COc1c(C)cccc1C,0.6,4,4,5,3,3,1,4,4,3,2
2571,CC1N=C(N)N=C(N)N1c2ccc(Cl)cc2,-0.8,1,3,4,3,1,4,1,2,3,1
2572,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN4CCOCC4,3.4,4,5,2,1,5,4,1,4,5,2
2573,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4cnc5c(N)ncnc45,2.6,2,3,4,5,4,4,2,5,4,2
2574,COc1ccc2nc3ccccc3c(N)c2c1,1.0,3,5,2,1,2,1,2,5,5,3
2575,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C(F)(F)F,1.27,3,1,4,5,1,4,2,2,2,3
2576,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccsc3)c4ccccc4,2.66,1,4,2,5,1,4,5,5,5,2
2577,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,3.9,2,1,5,1,4,1,3,1,1,3
