,smiles,HIV,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
24449,CCOc1ncn(-c2ccc(NC(=S)Nc3cnccn3)cc2)n1,1.0,3,5,2,3,4,1,1,4,2,3
24450,CCOc1ncn(-c2ccc(NC(=S)Nc3ncccn3)cc2)n1,0.0,1,3,3,1,1,1,5,5,1,4
24451,CCOc1ncn(-c2ccc(NC(=S)Nc3cccc(O)c3)cc2)n1,0.0,1,4,3,2,2,3,5,4,4,2
24452,CCOc1ncn(-c2ccc(NC(=S)NC34CC5CC(CC(C5)C3)C4)cc2)n1,1.0,3,4,1,5,1,3,5,3,4,1
24453,CCOc1ncn(-c2ccc(NC(=S)NC3OC(CO)C(O)C(O)C3O)cc2)n1,0.0,3,1,1,4,3,4,4,4,3,1
24454,CC(=O)NC1CC(C(C)(C)NC(C)=O)CC=C1C,0.0,3,1,5,5,5,5,1,5,4,5
24455,CCNC1CC(C(C)(C)NCC)CC=C1C,0.0,5,3,2,4,2,4,5,2,1,5
24456,CC1CCC2CC1NC(=O)CCOCCC(=O)NC2(C)C,0.0,4,2,5,3,4,1,2,1,4,3
24457,CC(=O)NC(C)(C)C1CCC(C)=C(c2ccccc2)C1,0.0,4,3,5,1,1,3,4,2,5,2
24458,CC(=O)NC(C)(C)C1CC=C(C)C(=NO)C1,0.0,5,3,1,2,1,5,3,2,4,1
24459,CC1=CCC(C(C)(C)NC(=O)c2ccccc2)CC1=NO,0.0,4,2,2,4,2,2,4,2,1,4
24460,CC1(C)C2CCC1(C)C(NC(=O)CCN1CCOCC1)C2,0.0,4,3,4,4,5,2,2,1,2,1
24461,CC1(C)C2CCC1(C)C(NC(=O)COCCOCC(N)=O)C2,0.0,5,5,2,3,5,2,1,5,5,5
24462,CC1C2CC(CC2=O)C1(C)C,0.0,3,1,3,4,1,2,3,2,1,5
24463,CC1C2CC(CC2(C)O)C1(C)C,0.0,5,1,1,2,4,5,2,5,2,3
24464,CC1C2CC(CC2O)C1(C)C,0.0,3,5,2,5,5,5,4,3,5,1
24465,CC1(C)CC2(C)CC1CC2(O)c1ccccc1,0.0,2,1,5,3,3,1,2,2,4,4
24466,CC1C2CC(CC2=NO)C1(C)C,0.0,3,4,1,5,3,4,5,1,2,5
24467,CC1C2CC(CC2N)C1(C)C,0.0,3,4,5,3,2,3,3,2,1,3
24468,CC1C2CC(CC(=O)N2)C1(C)C,0.0,5,3,4,3,4,5,4,5,3,3
24469,CC12CC(CC1=NO)C(C)(C)C2,0.0,2,5,1,5,3,1,4,4,5,3
24470,CC1(C)CC2(C)CC1CC2NC(=O)CCN1CCOCC1,0.0,4,2,1,1,4,5,4,3,3,4
24471,CC1C2CC(C(C3C(=O)C4CC3C(C)(C)C4C)C2=O)C1(C)C,0.0,5,3,1,4,3,2,3,3,1,2
24472,CC(=O)NC1(NC(C)=O)C2CC(C1Cc1ccccc1)C(C)(C)C2C,0.0,3,4,5,5,3,3,3,4,5,3
24473,CC(=O)NC1(C)C(C)C2CC1C(C)C2(C)C,0.0,2,1,2,5,5,2,2,4,1,5
24474,CC1C2CC(C(S(=O)(=O)O)C2=O)C1(C)C.N,0.0,5,4,1,1,3,5,2,5,3,2
24475,CC1(O)C(=NO)CC2CC1C2(C)C,0.0,3,4,3,1,1,5,5,5,3,4
24476,CC1CC(=O)NC2CC1C2(C)C,0.0,1,3,5,3,5,3,1,3,2,5
24477,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccc(C(=O)O)cc2)C(=O)C13.[NaH],0.0,4,5,4,1,5,1,1,1,4,4
24478,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccc(Cc4ccc(N5C(=O)C6C7CC8C9(C)CCCC(C)(C(=O)O)C9CCC8(C=C7C(C)C)C6C5=O)cc4)cc2)C(=O)C13.[NaH],0.0,5,5,3,1,3,4,3,2,5,3
24479,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccc(N4C(=O)C5C6CC7C8(C)CCCC(C)(C(=O)O)C8CCC7(C=C6C(C)C)C5C4=O)cc2)C(=O)C13.[NaH],0.0,5,3,5,1,5,3,3,1,4,2
24480,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccccc2N2C(=O)C4C5CC6C7(C)CCCC(C)(C(=O)O)C7CCC6(C=C5C(C)C)C4C2=O)C(=O)C13.[NaH],0.0,4,1,4,4,4,3,4,5,2,3
24481,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2cccc(N4C(=O)C5C6CC7C8(C)CCCC(C)(C(=O)O)C8CCC7(C=C6C(C)C)C5C4=O)c2)C(=O)C13.[NaH],0.0,4,3,1,3,2,3,2,5,1,3
24482,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(CCCCCCN2C(=O)C4C5CC6C7(C)CCCC(C)(C(=O)O)C7CCC6(C=C5C(C)C)C4C2=O)C(=O)C13.[NaH],0.0,2,5,5,4,3,1,1,1,1,1
24483,CCOC(=O)c1c(SCCN2CCCCC2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,0.0,3,2,2,4,5,4,4,4,2,1
24484,CCOC(=O)c1c(SCCN2CCOCC2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,0.0,3,1,4,3,2,3,3,1,4,2
24485,CCOC(=O)c1c(SCCCN2CCCCC2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,0.0,3,5,3,1,2,3,4,3,2,2
24486,CCOC(=O)c1c(N)n(-c2ccccc2)c(=O)n(-c2ccccc2)c1=O,0.0,1,2,4,2,5,5,1,3,4,1
24487,CCOC(=O)c1c(N)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,0.0,4,3,5,3,2,2,4,4,1,4
24488,CCOC(=O)c1c(NCc2ccccc2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,0.0,2,5,1,2,3,1,3,4,1,2
24489,N#Cc1sc2c(c1O)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,0.0,5,3,5,3,4,5,1,5,5,3
24490,CCOC(=O)c1sc2c(c1O)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,0.0,4,5,5,2,1,4,3,4,2,4
24491,CC(=O)c1sc2c(c1O)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,0.0,2,1,2,4,3,3,4,3,4,5
24492,CN1CCN(C(=S)N(C)C(=O)c2ccc(Cl)cc2)CC1,0.0,2,4,2,2,4,2,5,3,2,5
24493,CN1CCN(C(=S)N(C)C(=O)c2cccs2)CC1,0.0,3,2,2,5,4,5,1,1,4,4
24494,CN1CCN(C(=S)N(C)C(=O)c2ccco2)CC1,0.0,3,2,2,3,2,2,5,5,4,3
24495,CN1CCN(C(=S)N(C(=O)c2ccc(Cl)cc2)C2CCCCC2)CC1,0.0,4,1,3,2,4,2,4,1,4,4
24496,CN1CCN(C(=S)N(C(=O)c2cccs2)C2CCCCC2)CC1,0.0,4,2,5,1,5,1,2,1,1,5
24497,CN1CCN(C(=S)N(C(=O)c2ccco2)C2CCCCC2)CC1,0.0,3,3,2,3,2,5,1,1,2,5
24498,CN1CCN(C(=S)N(C(=O)c2ccc(Cl)cc2)c2ccccc2)CC1,0.0,3,4,4,5,1,2,4,4,3,4
24499,CN1CCN(C(=S)N(C(=O)c2cccs2)c2ccccc2)CC1,0.0,4,5,1,1,4,3,3,5,5,5
24500,CN1CCN(C(=S)N(C(=O)c2ccco2)c2ccccc2)CC1,0.0,1,4,5,5,4,1,1,5,2,1
24501,CN(C(=O)c1ccc(Cl)cc1)C(=S)N1CCN(c2ccccc2)CC1,0.0,4,3,4,1,4,4,3,1,1,5
24502,CN(C(=O)c1cccs1)C(=S)N1CCN(c2ccccc2)CC1,0.0,3,4,3,3,4,1,4,5,5,2
24503,CN(C(=O)c1ccco1)C(=S)N1CCN(c2ccccc2)CC1,0.0,1,2,3,3,3,4,5,5,2,2
24504,O=C(c1ccc(Cl)cc1)N(C(=S)N1CCN(c2ccccc2)CC1)C1CCCCC1,0.0,4,1,4,5,1,5,5,1,1,4
24505,O=C(c1cccs1)N(C(=S)N1CCN(c2ccccc2)CC1)C1CCCCC1,0.0,5,4,2,1,2,2,5,2,4,2
24506,O=C(c1ccco1)N(C(=S)N1CCN(c2ccccc2)CC1)C1CCCCC1,0.0,1,2,1,2,1,5,1,1,1,1
24507,O=C(c1ccc(Cl)cc1)N(C(=S)N1CCN(c2ccccc2)CC1)c1ccccc1,0.0,5,4,1,4,1,1,5,2,4,3
24508,O=C(c1cccs1)N(C(=S)N1CCN(c2ccccc2)CC1)c1ccccc1,0.0,4,1,5,1,2,1,3,4,3,2
24509,O=C(c1ccco1)N(C(=S)N1CCN(c2ccccc2)CC1)c1ccccc1,0.0,2,2,5,2,3,3,1,4,5,2
24510,CN(C(=O)c1ccc(Cl)cc1)C(=S)N1CCN(c2ccccn2)CC1,0.0,5,1,3,3,1,1,1,1,2,3
24511,CN(C(=O)c1cccs1)C(=S)N1CCN(c2ccccn2)CC1,0.0,5,3,3,3,2,5,2,2,5,2
24512,CN(C(=O)c1ccco1)C(=S)N1CCN(c2ccccn2)CC1,0.0,5,4,2,3,4,1,3,3,2,2
24513,O=C(c1ccc(Cl)cc1)N(C(=S)N1CCN(c2ccccn2)CC1)C1CCCCC1,0.0,2,3,1,4,2,5,5,4,1,2
24514,O=C(c1cccs1)N(C(=S)N1CCN(c2ccccn2)CC1)C1CCCCC1,0.0,1,4,3,2,4,1,2,2,5,4
24515,O=C(c1ccco1)N(C(=S)N1CCN(c2ccccn2)CC1)C1CCCCC1,0.0,2,2,3,3,3,2,5,4,4,2
24516,O=C(c1ccc(Cl)cc1)N(C(=S)N1CCN(c2ccccn2)CC1)c1ccccc1,0.0,2,3,4,1,2,3,2,3,1,4
24517,O=C(c1cccs1)N(C(=S)N1CCN(c2ccccn2)CC1)c1ccccc1,0.0,4,2,3,2,4,5,5,2,2,5
24518,O=C(c1ccco1)N(C(=S)N1CCN(c2ccccn2)CC1)c1ccccc1,0.0,5,5,5,2,2,2,3,4,4,4
24519,CN(C)CCSC(=Nc1ccccc1)n1cccc1,0.0,5,2,4,2,3,5,5,1,3,2
24520,CN(C)CCSC(=Nc1ccccc1)N1CCCCC1,0.0,2,5,3,1,1,1,2,5,2,4
24521,CN(C)CCSC(=Nc1ccccc1)N1C=COC=C1,0.0,4,1,1,3,3,4,5,4,4,2
24522,CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccccc2)C(=O)C13.[NaH],0.0,5,5,3,2,5,4,3,3,3,4
24523,CCC1CCc2c(c(=O)oc3c2cc(OC)c2cccc(OC)c23)C1,1.0,3,1,4,2,3,4,2,4,4,5
24524,Cc1ncc([N+](=O)[O-])n1CCNC(=O)CCC(=O)NCCCn1ccnc1[N+](=O)[O-],0.0,1,5,5,4,1,5,4,5,5,2
24525,C[S+](C)C1(c2ccccc2)C(=O)c2ccccc2C1=O.O=S(O)(=[OH+])C(F)(F)F,0.0,1,3,4,2,3,5,5,5,1,1
24526,C[s+]1c2ccccc2c2ccccc21.O=S(O)(=[OH+])C(F)(F)F,0.0,3,3,5,5,5,4,2,5,1,5
24527,CC(C)(C)S(=O)OC12CC3CC(CC(C3)C1)C2,0.0,4,1,2,4,3,1,2,5,4,1
24528,COC(=O)c1onc(C2OC(C)(C)OC2C(O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)c1C(=O)OC,0.0,2,2,4,2,2,1,5,4,4,3
24529,C=CCNC(=S)N1c2ccccc2NC(=O)CC1C,0.0,1,5,1,5,4,1,1,5,3,2
24530,C=CCNC(=S)N1CC(C)C(=O)Nc2ccccc21,0.0,2,2,3,2,1,1,3,2,4,1
24531,C=CCNC(=S)N1CC(C)C(=O)Nc2cc(Cl)ccc21,0.0,4,1,2,1,1,4,5,5,1,2
24532,O=C1NC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccccc21,0.0,2,4,3,4,5,4,5,5,4,2
24533,COC(=O)C1(C)CCC2(C)CCC3(C)C4CCC56COC(O)(CCC5C4(C)CCC3(C)C2C1)C6C,0.0,5,3,2,2,2,4,4,5,4,5
24534,COC(=O)C1(C)CCC2(C)CCC3(C)C4CCC5(COC(C)=O)C(C)C(=O)CCC5C4(C)CCC3(C)C2C1,0.0,2,5,1,5,5,5,2,2,2,3
24535,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OS(=O)(=O)O)C(C)(C)C5CCC43C)C2C1.[NaH],0.0,5,5,3,4,5,5,5,1,2,3
24536,CC1(C)OCC(C2CC23SCCCS3)O1,0.0,2,1,2,5,5,3,4,2,2,2
24537,COC(=O)c1c(C(=O)OC)c2cc(C(=O)c3ccccc3)ccn2c1Cl,0.0,3,2,5,1,4,1,5,1,2,3
24538,O=C1CC2(CC3CCCCCCCCCC(C3)C2)N1,0.0,3,2,1,4,5,3,1,3,1,5
24539,CC=C(C)C(=O)OC1C(O)CC(c2ccc3c(c2O)C(=O)C2=C(O)C4(OC)C(=O)C(C(N)=O)=C(O)C(CC(=O)c5ccccc5O)C4CC2C3(C)OC)OC1C,0.0,2,1,4,1,3,3,4,4,4,3
24540,COc1ccc(CNc2cnc3cc(N)ccc3n2)cc1,0.0,1,5,3,3,3,2,4,3,3,5
24541,Nc1ccc2nc(NCc3ccc(F)cc3)cnc2c1,0.0,2,2,1,5,4,5,2,1,1,2
24542,C#CCN(Cc1ccc2nc(-c3ccccc3)c(N)nc2c1)c1cc(OC)c(OC)c(OC)c1,0.0,4,4,5,5,3,4,2,2,2,5
24543,c1ccc(N2N=C(c3ccco3)CC2c2ccco2)cc1,0.0,2,3,4,2,5,2,1,2,5,4
24544,Cc1ccc(C2CC(c3ccco3)=NN2c2ccccc2)o1,0.0,3,3,3,1,5,3,5,4,5,3
24545,OCc1ccc(C2CC(c3ccco3)=NN2c2ccccc2)o1,0.0,5,2,5,3,5,5,1,2,3,2
24546,Nc1nc(-c2ccco2)cc(-c2ccco2)n1,0.0,4,5,3,4,2,5,5,1,4,3
24547,Cc1ccc(-c2cc(-c3ccco3)nc(N)n2)o1,0.0,1,1,3,3,4,5,2,3,3,5
24548,Nc1nc(-c2ccco2)cc(-c2ccc(CO)o2)n1,0.0,2,5,4,2,5,3,2,4,5,4
24549,Nc1ncnc2c1ncn2CC1COC(CO)O1,0.0,5,5,1,4,5,3,4,4,3,5
24550,Cc1cn(CC2COC(CO)O2)c(=O)[nH]c1=O,0.0,3,4,5,5,3,5,1,1,1,2
24551,Nc1nc(O)c2ncn(CC3COC(CO)O3)c2n1,0.0,3,2,4,1,5,4,3,2,3,3
24552,Nc1ncnc2c1ncn2CC1OC(CO)C(CO)O1,0.0,2,5,4,2,3,3,4,1,5,4
24553,Nc1nc(O)c2ncn(CC3OC(CO)C(CO)O3)c2n1,0.0,5,2,2,1,5,4,2,4,3,2
24554,Cc1cn(CC2OC(CO)C(CO)O2)c(=O)[nH]c1=O,0.0,4,4,2,1,3,2,3,1,3,5
24555,c1ccc(C2=NN3CN(N2)c2ccccc2OCCCOc2ccccc23)cc1,0.0,4,4,4,5,3,5,3,4,4,5
24556,CCCN1CCC(=O)N(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=S,0.0,5,3,4,3,3,2,4,3,1,2
24557,O=C1CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=S)N1CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,4,1,1,3,2,1,5,3,5,4
24558,O=C1CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=S)N1,0.0,5,3,5,5,4,5,1,1,4,2
24559,Cc1cn(C2CC(O)C(COC(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O2)c(=O)[nH]c1=O,0.0,3,5,3,2,5,2,5,1,5,4
24560,COc1ccc(C2CC(=O)N2)cc1,0.0,1,3,1,2,1,3,3,4,5,5
24561,COc1ccc(C2CC(=O)NCCCCN2)cc1,0.0,3,4,1,5,1,4,2,3,5,1
24562,COc1ccc(C2CC(=O)N3CCCC3N2)cc1,0.0,3,2,4,5,4,5,5,5,3,5
24563,COc1ccc(C2CC(=O)NCCCCNCCCN2)cc1,0.0,4,4,1,1,1,4,5,2,5,1
24564,COc1ccc(C2CC(=O)NCCCNCCCCNCCCN2)cc1,0.0,1,2,2,4,5,3,4,4,2,3
24565,CCN(CC)Cc1cc(Nc2c3ccccc3nc3c2[nH]c2ccccc23)cc(CN(CC)CC)c1O.Cl,0.0,4,2,4,4,5,3,4,3,4,5
24566,CCN(CC)Cc1cc(Nc2c3ccccc3nc3c4ccccc4n(C)c23)cc(CN(CC)CC)c1O.Cl,0.0,1,5,3,5,3,2,1,4,4,3
24567,CCCCCCCCCCCCC(N=[N+]=[N-])C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O,0.0,2,4,1,5,4,3,3,3,2,3
24568,Cc1cn(C2CC(O)C(COC(=O)CCCCCCCCCCCN=[N+]=[NH2+])O2)c(=O)[nH]c1=O,1.0,2,3,3,5,2,2,2,1,2,1
24569,Cc1cn(C2CC(O)C(COC(=O)CCCCCCCCCCCBr)O2)c(=O)[nH]c1=O,1.0,3,5,2,3,5,3,3,2,5,5
24570,Cc1cn(C2CC(O)C(COC(=O)CCCCCCCCCCBr)O2)c(=O)[nH]c1=O,0.0,3,2,2,1,3,5,1,2,3,2
24571,O=C1CC2(CCC3=C(O2)c2ccccc2NC(=O)C3)C(=O)c2ccccc2N1,0.0,5,5,1,2,5,1,4,1,4,5
24572,O=C1CC2C(c3ccccc3)C3C(=O)c4ccccc4NC(=O)C3C2(O)c2ccccc2N1,1.0,3,1,4,4,3,3,5,2,1,3
24573,COC(=O)C1=C(C)C(=O)C2(CCCCCC2C(=O)OC)C1,0.0,5,4,3,2,2,4,2,2,4,4
24574,COC(=O)C1CCCCCC2C(CO)=C(C)C(=O)C12,0.0,1,5,1,3,3,1,4,2,1,1
24575,COC(=O)C1=C(C)C(=O)C2C(C(=O)OC)CCCCC12,0.0,5,4,5,3,2,5,3,2,1,4
24576,CCC1=C(C(C)=O)C2CCCCCC(C(=O)OC)C2C1=O,0.0,5,1,2,4,5,3,5,2,5,1
24577,COC(=O)C1CCCC2C(CO)=C(C)C(=O)C12,0.0,3,4,2,3,1,5,1,3,4,5
24578,CCC1=C(C(C)=O)C2CCCCC(C(=O)OC)C2C1=O,0.0,3,5,1,2,3,5,2,5,5,2
24579,CCN1CC2(C)CCC(O)C34C5CC6CCC(O)(C(CC23)C14)C5C6O,0.0,5,5,5,5,4,2,3,5,3,5
24580,CC(C(=O)N1C(=O)N(C(=O)C(C)C(O)c2ccccc2)C(c2ccccc2)C1c1ccccc1)C(O)c1ccccc1,0.0,1,1,5,4,2,3,3,2,5,5
24581,CC(C(=O)N1C(=O)N(C(=O)C(C)C(O)c2ccccc2)C2CCCCC21)C(O)c1ccccc1,0.0,4,1,2,3,2,3,1,1,1,4
24582,O=C1CCC(=O)N1Cc1ccccc1N=[N+]([O-])c1ccccc1CN1C(=O)CCC1=O,0.0,1,3,2,1,4,4,3,5,3,5
24583,CCN(CC)C(=O)C(C)n1cc(C)c(=O)[nH]c1=O,0.0,3,5,1,4,5,4,5,5,2,1
24584,CCN(CC)C(=O)CCn1ccc(=O)[nH]c1=O,0.0,5,4,5,5,3,1,4,4,1,5
24585,CCN(CC)C(=O)CCn1cc(F)c(=O)[nH]c1=O,0.0,4,5,5,3,4,5,1,2,5,4
24586,CN(CCN(C)C(=O)CCn1ccc(=O)[nH]c1=O)C(=O)CCn1ccc(=O)[nH]c1=O,0.0,5,5,5,5,1,3,4,5,1,3
24587,CN(CCN(C)C(=O)CCn1cc(F)c(=O)[nH]c1=O)C(=O)CCn1cc(F)c(=O)[nH]c1=O,0.0,5,4,4,1,2,4,4,3,4,4
24588,BrC1=CCC23CC=C(Br)C4CC2(COC3)CC1O4,0.0,3,5,2,2,1,4,5,5,1,2
24589,CSc1sc(=S)sc1C(=O)N(C)c1ccccc1,0.0,4,2,5,5,2,2,2,2,4,5
24590,CCOC(=O)c1ncn2c1[nH]c(=O)c1ccccc12,0.0,4,4,3,5,2,4,4,1,3,5
24591,Cc1ccc(S(=O)(=O)OC(c2ccc(Cl)cc2Cl)C2OC(=O)c3ccccc32)cc1,0.0,1,3,4,4,1,2,5,1,2,1
24592,Sc1ncc2c(n1)C1c3ccccc3C2c2ccccc21,0.0,1,3,4,3,4,4,2,2,5,2
24593,COC(=O)C12CSCN1C(=O)C(C(C)=O)=NN2C(=O)C(OC)(c1ccccc1)C(F)(F)F,0.0,5,5,4,3,3,3,3,4,4,4
24594,CCCCCCCCCCCCCCCCOCC(COP(O)(=[OH+])OCC[n+]1ccc(N(C)C)cc1)OCC,0.0,1,4,2,5,2,1,3,5,2,4
24595,CC(=O)Nc1cc2c(s1)CCC1CC(=O)NN=C21,0.0,4,1,3,3,1,2,4,2,2,2
24596,COc1ccccc1CNCCCCCNCCCCCCCCCCNCCCCCNCc1ccccc1OC.Cl,0.0,5,4,4,3,5,4,5,4,5,5
24597,CCCN(CCC)C1=Nc2ccccc2-n2cnnc2C1,0.0,5,4,5,2,3,1,4,1,3,3
24598,Cn1c(=O)c2c(ncn2CCCCn2ccnc2[N+](=O)[O-])n(C)c1=O,0.0,5,4,2,2,4,4,3,4,2,3
24599,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,0.0,4,2,5,5,1,3,1,4,2,4
24600,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],0.0,2,4,1,3,1,3,5,4,3,5
24601,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.0,2,5,2,2,3,5,5,5,2,5
24602,CC(=O)OCC1CN(OC(C)=O)CC(n2cc(C)c(=O)[nH]c2=O)O1,0.0,1,4,1,2,3,3,2,1,3,2
24603,Cc1cn(C(CO)OC(CO)CN(O)C2C3CC4CC(C3)CC2C4)c(=O)[nH]c1=O,0.0,3,4,1,1,5,2,1,2,2,2
24604,Cc1cn(C2CC(N(O)Cc3ccccc3)C(CO[Si](C)(C)C(C)(C)C)O2)c(=O)[nH]c1=O,0.0,3,3,2,1,5,2,3,4,5,3
24605,O=c1ccn(C2OC3COC(c4c(F)cccc4Cl)N(O)C3C2O)c(=O)[nH]1,0.0,3,3,5,3,2,3,2,5,4,1
24606,CC(=O)OC1C2C(COC(c3c(F)cccc3Cl)N2OC(C)=O)OC1n1ccc(=O)[nH]c1=O,0.0,4,4,2,1,4,5,1,2,1,2
24607,COC1C2OC(C)(C)OC2OC1C1OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2N1O,0.0,4,5,4,1,1,4,3,4,2,5
24608,CC1(C)OC2OC(C3OCC4OC(n5ccc(=O)[nH]c5=O)C(O)C4N3O)C3OC(C)(C)OC3C2O1,0.0,1,3,2,3,3,4,5,4,4,1
24609,OCC1C(O)C2OC3(CCCC3)OC2CN1OCC=Cc1ccccc1,0.0,5,4,1,5,1,2,3,2,1,3
24610,CC1=NC(C)(C2CC3C=CC2C3=O)COC1=O,0.0,1,5,1,4,3,5,4,1,2,1
24611,COC1(OC)C2C=CC1C(C(C)(N)CO)C2,0.0,1,5,5,3,2,4,4,5,1,5
24612,COc1ccc(C2SC(C)C(=O)N2c2nc(-c3nc(-c4ccc(Cl)cc4)cs3)cs2)cc1,0.0,5,4,3,5,5,1,5,3,5,1
24613,CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,0.0,4,4,5,3,3,1,4,1,3,5
24614,CCCOc1ccc2[nH]cc(C(COC)c3c[nH]c4ccc(OCCC)cc34)c2c1,0.0,1,5,1,2,3,2,5,5,2,5
24615,Cn1c2c(c3ccccc31)CC1c3c(c4ccccc4n3C)CC21,0.0,1,2,2,1,4,5,1,3,3,3
24616,COC(=O)C12CN(C)C(C(C)(C)C)N1C(=O)OC2c1ccccc1,0.0,3,2,4,5,1,2,3,5,2,1
24617,COc1ccc2cc(C(C)C(=O)N3CCOC3=O)ccc2c1,0.0,5,5,4,3,5,2,2,3,3,2
24618,CC(NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0.0,5,3,1,5,1,3,2,2,2,1
24619,COc1ccc2cc(C(C)C(=O)N3C(=O)OCC3(C)C)ccc2c1,0.0,2,3,5,2,2,5,2,4,2,3
24620,CC1C(c2ccccc2)[OH+][B-]([FH+])(c2ccccc2)N1C,0.0,2,2,5,4,2,1,5,4,3,1
24621,CCCCN=C(OC1C=CCCC1)SC,0.0,2,4,5,4,1,5,5,2,5,3
24622,C=CC1CCC[N+]1(CC(=O)OCC)Cc1ccccc1.[Br-],0.0,4,1,2,5,5,3,5,5,4,3
24623,CCCCC(O)(c1ccccc1)C(O)(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F,0.0,1,2,1,2,4,1,4,2,5,4
24624,COc1ccc2cc(C(C)C(O)c3cc(F)c(F)c(F)c3F)ccc2c1,0.0,4,1,2,1,1,4,3,3,2,5
24625,C=C=C(C)C(=O)N(C(C)C)C(C)C,0.0,5,4,5,1,5,4,2,5,3,4
24626,CN(C)C=NC(C(=O)O)c1ccccc1.[NaH],0.0,2,4,2,1,1,4,3,2,1,1
24627,O=C(O)C1SCCS1,0.0,3,1,4,2,5,5,2,2,1,1
24628,Nn1nnc2ccccc21,0.0,1,3,1,5,3,5,4,3,4,3
24629,CN(C)CCN(C)P12(Oc3ccccc3O1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,1.0,2,4,5,2,2,4,5,3,5,1
24630,CCCCCCCCCCCCCC(=O)OCC(CCS(=O)(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1)OC(=O)CCCCCCCCCCCCC,1.0,1,1,1,3,1,3,4,4,3,1
24631,N=C(N)C1CN(CCc2c[nH]c3ccccc23)C(=O)NC1=O,0.0,2,1,2,1,4,3,1,2,2,3
24632,N=C(N)C1CN(CC=O)C(=O)NC1=O,0.0,2,3,3,1,2,2,1,2,4,4
24633,Oc1nnc(O)c2c1ccc1oc3ccccc3c12,0.0,4,1,4,5,4,1,4,3,1,2
24634,Cc1c(C2CCSc3ccccc3N2)sc2ccccc12,0.0,4,4,3,4,4,1,3,2,3,1
24635,Cc1ccc(S(=O)(=O)c2scc(-c3ccccc3)c2C)cc1,0.0,5,3,3,3,2,1,4,2,3,4
24636,O=NN1C(c2ccccc2)CC(=NO)CC1c1ccccc1,0.0,5,1,1,1,3,4,1,2,2,2
24637,CC1C(=NO)CC(c2ccccc2)N(N=O)C1c1ccccc1,0.0,2,2,3,1,2,5,4,5,5,3
24638,CC(C)C1C(=NO)CC(c2ccccc2)N(N=O)C1c1ccccc1,0.0,4,1,5,4,5,2,2,4,5,3
24639,CC1C(=NO)C(C)C(c2ccccc2)N(N=O)C1c1ccccc1,0.0,3,3,1,3,5,3,5,3,1,2
24640,COC(OC)C1(c2ccccc2)Oc2ccccc2C1=O,0.0,3,5,1,3,1,2,1,3,5,5
24641,CCOc1ccc(C2Oc3c(cccc3OC)C=C2[N+](=O)[O-])cc1OCC,0.0,3,3,5,5,1,1,3,4,4,4
