SID,group,label_1a2,label_2c19,label_2c9,label_2d6,label_3a4,smiles
14742810,training set,1,,,0,0,S1c2n(N=C(C1)C)c(nn2)-c3ccc(OC)cc3
14742815,training set,0,1,1,0,,s1c2nc(SCCC)nc(SCC(=O)NCc3ccccc3)c2c4c1COC(C4)(CC)C
14742816,training set,1,1,,,0,s1c2nc(SCc3ccccc3)nc(NCCO)c2c4c1CCC4
14742817,training set,0,,,0,,S1C(c2c(n(nc2C)C3CC(OCC3)(C)C)NC(=O)C1)c4ccc(OC)cc4
14742818,training set,0,0,,0,,S=C1N(C2(C(=N1)Nc3c(cccc3)C)CC(OCC2)(C)C)c4ccccc4
14742819,training set,1,,,0,,s1c(c(nc1NC(=S)N)C)C(=O)Nc2ccccc2
14742820,training set,0,,,0,,FC(F)(F)C1(NC(=O)C(C)(C)C)C2=C(N(C1=O)Cc3ccccc3)CC(CC2=O)(C)C
14742822,training set,,,0,0,0,o1c(ccc1C)/C=N/NC(=O)Cn2nccc2C
14742824,training set,1,1,1,,,s1c(C(=O)N/N=C/c2cc(OCc3ccccc3)ccc2)ccc1
14742830,training set,1,1,,,1,S(c1nc2c([nH]1)ccc(OC)c2)CC(=O)c3occc3
14742835,training set,1,,0,0,0,O=C1c2c(nc(N3CCN(CC3)CC)nc2C)CCC1
14742868,training set,0,,,0,,S1(=O)(=O)CC(N/C=C/2\c3c(C(=O)N(C2=O)c4cc(cc(c4)C)C)cccc3)CC1
14742902,training set,0,,1,0,,o1c(C2N(C(=O)C(O)=C2C(=O)c3cc(OC)c(OC)cc3)Cc4cnccc4)ccc1
14742908,training set,,1,,0,,Fc1cc2c(N(CC(=O)N3Cc4c5c([nH]c4CC3)ccc(c5)C)C(CC2)C)cc1
14742967,training set,1,1,,0,,O=C1N(C(=O)N(C(=O)C1=CNCCOc2c(cccc2)C)C)C
14742978,training set,1,1,1,,1,FC(F)(F)c1nc(nc(c1)-c2ccc(OC)cc2)NCc3cnccc3
14743013,training set,,,,0,0,o1c2nc(c3c(c2c4ncnc(OCC)c14)CC(OC3)(C)C)CC(C)C
14743069,training set,,1,1,0,1,s1c(NC(=O)c2c3nc4c(nc3n(c2N)CCCOC)cccc4)c(c5c1CCCC5)C(OC)=O
14743075,training set,1,,,0,1,Oc1c(C(C)(C)C)cc(cc1C(C)(C)C)/C=N/n2cnnc2
14743076,training set,0,0,0,0,0,s1c2ncnc(N[C@H](C(=O)O)C)c2c3c1CCC3
14743091,training set,,1,,0,1,Brc1cc2n(c(c(c2cc1OC)C(=O)N3CCN(CC3)C)C)-c4ccccc4
14743094,training set,1,1,1,0,,s1c(C(=O)N/N=C/c2cc(OC)c(OCc3ccccc3)cc2)ccc1
14743095,training set,0,,1,0,,O=C1N(C(=O)CC1N2CCN(C(c3ccccc3)c4ccccc4)CC2)Cc5ccc(N6C(=O)CCC6)cc5
14743096,training set,,1,,0,0,O=C(Nc1n(c2c(n1)cccc2)Cc3ccccc3)C
14743109,training set,0,,,0,,s1c(/C=C(\NC(=O)c2ccccc2)/C(=O)N3CCCCCC3)ccc1
14743116,training set,1,1,1,0,,Clc1sc(C(=O)CSc2nc(nc3c2oc4c3cccc4)C)cc1
14743136,training set,,0,,0,,O(C(=O)c1[nH]c2c(c1NC(=O)c3nonc3C)ccc(OC)c2)C
14743138,training set,1,1,1,0,,S1c2n(N=C(c3ccc(OCC)cc3)C1)c(nn2)-c4occc4
14743140,training set,0,1,,0,1,Clc1ccc(-n2c(nnc2SCC(=O)NCC(OCC)=O)-c3ccncc3)cc1
14743143,training set,,0,0,0,0,o1c(ccc1C)/C=N/NC(=O)Cn2nc(cc2C)C
14743144,training set,0,,0,0,0,o1c(/C=N/NC(=O)Cn2nc(cc2C)C)ccc1
14743145,training set,0,0,0,0,0,o1c(/C=N/NC(=O)Cn2nccc2C)ccc1
14743146,training set,1,1,0,,1,s1c2c(nc1SCC(=O)Nc3sccn3)cccc2
14743147,training set,0,,,0,0,OC1=C(C(N(C1=O)CCCn2cncc2)c3ncccc3)C(=O)c4ccc(cc4)C
14743157,training set,1,0,,0,,n12nc(c(c1nc3c(c2NCC(C)C)CCC3)-c4ccccc4)C
14743165,training set,1,1,,,1,o1c2nc(c3c(c2c(N)c1C(OCC)=O)CCC3)CC(C)C
14743169,training set,1,1,1,,,Clc1ccc(-c2c(n(nc2C)-c3nc4c([nH]3)cccc4)N)cc1
14743170,training set,1,1,,0,0,N1(c2nc3c(nc2N)cccc3)CCCC1
14743175,training set,1,1,,,0,Clc1c(cc(N(=O)=O)cc1)/C=N/N2CCN(CC2)Cc3ccccc3
14743177,training set,1,1,1,0,,n1(/N=C/C(=C\c2ccccc2)/C)cnnc1
14743178,training set,,,,0,,s1c(/C=N/n2cnnc2)ccc1C
14743180,training set,0,,0,1,0,O=C(NCCCN(CCCN(Cc1ccccc1)C)C)c2cnc(cc2)/C=N/O
14743213,training set,1,1,1,1,1,S(c1nc2c([nH]1)ccc(c2)C)CC(=O)c3cc4OCOc4cc3
14743216,training set,0,1,1,0,,O=C1N(c2c(N(C1(C)C)C(=O)c3ccc(cc3)C)cccc2)Cc4ccccc4
14743242,training set,,1,1,,1,S1C2(C3(N(CC2c4ncccc4)C)c5c(NC3=O)cccc5)C(=O)N(C1=S)Cc6ccccc6
14743252,training set,1,1,,,1,s1c(CNc2cc3ncn(c3cc2)-c4c(cccc4)C)ccc1
14743253,training set,1,1,1,1,1,s1c(CNc2cc3ncn(c3cc2)-c4ccccc4)ccc1
14743260,training set,,1,,0,,S1C(c2c(n(nc2C)-c3ccccc3)NC(=O)C1)c4cc(OC)c(OC)cc4
14743282,training set,1,1,,,0,o1nc(nc1CCC(=O)NCCc2ccccc2)-c3ccccc3
14743309,training set,0,0,0,0,0,o1c(C(=O)C=2C(N(C(=O)C2O)CCN(C)C)c3ncccc3)cc4c1cccc4
14743311,training set,0,,0,0,,FC(F)(F)C1(NC(=O)C)C2=C(N(C1=O)Cc3ccccc3)CC(CC2=O)(C)C
14743312,training set,0,0,0,0,0,FC(F)(F)C1(NC(=O)N(C1=O)C2CCCCC2)NC(=O)C
14743316,training set,0,0,0,0,0,FC(F)(F)C1(NC(=O)C(C)(C)C)C(=C(NC1=O)C)C#N
14743317,training set,1,1,0,0,,S=C(Nc1c(cc(OC)c(OC)c1)C(OC)=O)N2CCCCC2
14743319,training set,0,1,1,0,1,OC1=C2C(n3nc(c(c3N=C2CCC1)-c4ccccc4)C)c5ccccc5
14743337,training set,0,0,0,0,0,O=n1c(-c2c(OCC)cc(OCC)cc2)cn(=O)c3c1CCCC3
14743342,training set,0,1,,1,,s1c2c(nc1NC3=NCN(C4CCCCCC4)CN3)cccc2
14743343,training set,,0,,0,,O(c1c2c(ccc1)cccc2)Cc3nc(Nc4nc(cc(n4)C)C)n[nH]3
14743344,training set,,,0,,1,O(c1cc2c(cc1)cccc2)Cc3nc(Nc4nc(cc(n4)C)C)n[nH]3
14743346,training set,1,1,1,0,0,O=C1c2c(n3nc(c(c3nc2)-c4ccccc4)C)CC(C1)c5ccccc5
14743370,training set,0,,0,,,Clc1ccc(C(=O)Nc2cc3nc(n(c3cc2)C)CN4CCCCC4)cc1
14743377,training set,1,1,1,,,O(c1c(O)cc(-c2nc(c([nH]2)-c3ccccc3)-c4c(ccc(N(=O)=O)c4)C)cc1)C
14743378,training set,0,1,1,1,1,S(=O)(=O)(NC1C(N2CCN(CC2)C(=O)c3ccc(cc3)C)c4c5c1cccc5ccc4)c6ccccc6
14743379,training set,1,1,,1,0,o1c(c(c2c1ccc(O)c2)C(OCC)=O)C(C)(C)C
14743381,training set,0,1,1,0,1,S1C2C(C(c3sc(O)nc13)c4ccccc4)C(=O)N(C2=O)c5ccccc5
14743384,training set,0,,0,0,,O=C(NCC1(c2ccccc2)CCCC1)C(=O)NCCc3ccccc3
14743412,training set,1,1,1,0,1,Oc1nc(Nc2nc3c(c(n2)C)cc(cc3)C)nc(-c4ccccc4)c1
14743428,training set,0,,,0,0,s1c2nc(N3CCOCC3)c4c(c2c5ncnc(NCCN(C)C)c15)CC(SC4)(C)C
14743431,training set,0,,0,0,0,s1c2nc3c(cc2c(N)c1C(OCC)=O)COC(C3)C(C)C
14743442,training set,0,,0,0,0,s1c(C2N(C(=O)C(O)=C2C(=O)c3c(c([nH]c3C)C(OC)=O)C)CCN(C)C)ccc1
14743479,training set,1,,0,,,O=C(Nc1nc2c(n3nnnc31)cccc2)c4ccc(cc4)C
14743484,training set,1,,1,0,,O=C(Nc1n(nc(c1)C)-c2nc3c([nH]2)cccc3)C4CCCC4
14743492,training set,1,1,1,0,1,s1c2nc(SCc3ccccc3)nc(NCCOC)c2c4c1CCC4
14743494,training set,1,1,,0,,Brc1ccc(C2Nc3sc4c(c3C(=O)N2)CCC4)cc1
14743496,training set,0,1,1,0,1,s1c2nc(SCCC)nc(SCC(=O)NCc3ccccc3)c2c4c1COC(C4)(C)C
14743497,training set,1,1,1,1,,s1c2nc(SCCC)nc(NCc3occc3)c2c4c1COC(C4)(C)C
14743505,training set,,1,,0,,S(=O)(=O)(c1ccc(cc1)C)CNC(=O)c2ccc(OC)cc2
14743506,training set,0,,,0,0,S1(=O)(=O)CC(N(C(=O)c2ccccc2)Cc3occc3)CC1
14743508,training set,1,1,,,1,S(c1n(c(nn1)-c2sccc2)CC)CC(=O)c3cc4c(cc3)cccc4
14743540,training set,0,,0,0,0,OC1=C(C(N(C1=O)CCOCCO)c2c(OC)cccc2)C(=O)c3ccc(OCC)cc3
14743545,training set,,1,1,0,0,O=C(N1CCN(c2nc(c3c(c2C#N)CCC3)CC(C)C)CC1)c4ccccc4
14743546,training set,,1,1,0,0,s1c2nc3c(cc2c(N)c1C(OCC)=O)COC(C3)(CC)C
14743548,training set,0,1,1,,,O(C(=O)/C(=C/C=C1C=CN(C=C1)CCCCCC)/C#N)CC
14743550,training set,,1,,0,1,S(c1n(c(nn1)Cc2c3c(ccc2)cccc3)C)CC(=O)N4CCN(c5ccccc5)CC4
14743553,training set,1,1,,,0,O(C(=O)c1c(N/C=C\2/C(=O)CCCC2)cccc1)CC
14743554,training set,0,1,1,0,0,S1C2(N(C(=O)C1)c3ccc(OC)cc3)CCC(CC2)C(C)(C)C
14743555,training set,,0,0,0,,Clc1ccc(C(=O)NNC2C(=O)N(C(=O)C2)C)cc1
14743558,training set,0,1,,,1,o1c(nnc1-c2cc(NC(=O)CC)ccc2)-c3cc(NC(=O)CC)ccc3
14743559,training set,0,1,,,,S=C1N(C(=CC(N1)(C)C)C)c2cc(ccc2)C
14743560,training set,1,1,,0,1,s1c(/C(=N/OCC(=O)N/N=C/c2c(OC)c(OC)ccc2)/C)ccc1
14743564,training set,1,1,1,,1,n12c(nc3c1cccc3)-c4c(N(C2c5ncccc5)Cc6ccccc6)cccc4
14743565,training set,1,1,1,0,1,s1c(C2c3c(OC(N)=C2C#N)n(nc3CCC)-c4ccccc4)ccc1
14743567,training set,1,1,1,,,Clc1c(cc2OCOc2c1)CSc3nc(cc(c3C#N)C)C
14743573,training set,1,1,1,0,,Clc1c(C(=O)CSc2nc(cc(c2C#N)C)C)ccc(Cl)c1
14743583,training set,1,1,,0,,s1c(C(=O)N/N=C/c2ccc(OCc3ccccc3)cc2)ccc1
14743586,training set,1,1,1,,1,s1c2nc(SCc3ccccc3)nc(NC(CO)C)c2c4c1CCC4
14743588,training set,0,,0,0,0,O=C1N(C(=O)CC1N2CCN(CC2)C)Cc3ccc(N4C(=O)CCC4)cc3
14743590,training set,1,1,0,0,,S=C(Nc1ccc(F)cc1)N/N=C(/C2CC2)\C
14743592,training set,0,0,,0,0,OC1=C(C(N(C1=O)c2ncccc2)c3c(OC)cc(OC)cc3)C(=O)c4ccccc4
14743593,training set,1,1,,1,,Clc1ccc(CSCC(=O)Nc2sccn2)cc1
14743630,training set,,1,,0,0,[S-]c1n(c2[n+](c1C(=O)Nc3ccc(OC)cc3)cc(cc2)C)-c4c(OCC)cccc4
14743665,training set,,1,,0,1,S(c1n2c3c(c(cc2nn1)C)cccc3)CCCCN4C(=O)c5c(C4=O)cccc5
14743673,training set,,,,1,0,s1c2c(c(c1NC(=O)CN3CCC(CC3)C(OC)=O)C#N)CCC2
14743774,training set,0,0,0,0,0,S(=O)(=O)(N1CCN(CC1)CC(=O)NC(=O)NCc2ccccc2)c3ccccc3
14743815,training set,1,1,1,,0,s1c(nc2c1cccc2)NC(=O)C3Oc4c(OC3)cccc4
14743821,training set,0,,,0,0,S(=O)(=O)(N(C1CCCCC1)C(=O)NC(=O)NC(CC)C)C
14743822,training set,,1,,,1,s1c(NC(=O)C23OCC4(C2(CCC4C3)C)C)ncc1
14743835,training set,1,1,1,0,0,S1C=2N(c3c1cc(cc3)C)C(=O)NC(N2)(C(F)(F)F)c4ccccc4
14743841,training set,1,,0,,,O=C(Nc1cc2c(cc1)CCC2)CC3CCCC3
14743844,training set,0,0,0,0,0,O=C(O)c1c2c(n(nc2C)-c3ncccc3)nc(c1)-c4ccc(OC)cc4
14743883,training set,1,1,1,0,0,s1c(NC(=O)c2nc3c(cc2)cccc3)nnc1C(CC)CC
14743885,training set,,1,1,1,,s1c2c(nc1NC(=O)CC(c3ccccc3)c4ccccc4)CCN(C2)CC
14743898,training set,,1,1,,1,S(=O)(=O)(c1ccc(cc1)C)CCC(=O)Nc2sc3c(n2)CCCC3
14743908,training set,0,,,0,0,s1c(NC(=O)Cc2cc(OC)c(OC)cc2)nnc1SCC
14743916,training set,1,1,1,1,,s1c(NC(=O)C(c2ccccc2)CCC)ncc1
14743918,training set,1,1,0,0,0,O=C1N(C(=O)NC12CCCC2)CC(=O)NCCC3=CCCCC3
14743941,training set,0,0,,,0,O=C(NC1c2c(CCC1)cccc2)c3cnc(O)cc3
14743943,training set,0,,0,0,0,Oc1nc(nc2c1cccc2)CCC(=O)N3CCN(CC3)CC
14743945,training set,,,0,0,,O(C(=O)c1nccnc1)CC(=O)NCc2ccc(cc2)C
14743956,training set,1,,,1,,O(c1ccc(Nc2nc(N3CCCCC3)c4c(n2)cccc4)cc1)C
14743963,training set,,0,1,0,0,Sc1oc(nn1)-c2c(n(c(c2)C)-c3ccccc3)C
14743964,training set,,1,,0,,S(c1nc2c([nH]1)cccc2)CC(=O)Nc3c(F)cccc3F
14743965,training set,0,,0,0,0,O(c1ncnc2c1cccc2)CC(=O)N3CC(OC(C3)C)C
14743984,training set,1,1,1,1,,S1/C(/N(C(O)(c2ccc(OC(F)F)cc2)C1)C3CC3)=N\c4cnccc4
14743993,training set,,1,0,0,,Clc1c(ncc(Cl)c1C)NC(=O)COC(=O)CCS(=O)(=O)c2ccccc2
14744000,training set,,1,,0,,FC(F)(F)c1cnc(N2CCN(C(=O)c3ccc(cc3)C)CC2)cc1
14744005,training set,1,1,,,1,S(c1ccc(Nc2c(C(=O)N3CCCCC3)cccc2)cc1)C(F)F
14744006,training set,,,0,0,0,ON=c1c(nc2c(nc1C)cccc2)C
14744008,training set,0,,0,0,0,O(C(=O)Cn1c2c(nc1C)cccc2)CC(=O)Nc3cc(OC)c(OC)cc3
14744032,training set,,,1,0,,FC(F)(F)c1cc2nc(nc(O)c2cc1)CN3c4c(CC3C)cccc4
14744039,training set,,1,,0,0,O(c1ncnc2c1cccc2)CCOc3ccc(OCC)cc3
14744040,training set,0,0,0,0,,S(c1n(c(nn1)C)Cc2ccccc2)CC(=O)N3c4c(NC(=O)C3)cccc4
14744051,training set,,1,,,1,O(c1c(OC)cc(C(OC(C(=O)Nc2cc3OCOc3cc2)C)=O)cc1)Cc4c(onc4C)C
14744085,training set,,1,,0,1,O(c1c(OC)ccc(NC(=O)COC(=O)CCCc2c3c([nH]c2)cccc3)c1)C
14744119,training set,1,1,1,0,1,o1nc(c(C(=O)Nc2c(cc3OCOc3c2)C(=O)C)c1C)-c4ccccc4
14744173,training set,1,1,1,1,1,S(c1nc2c(c(c1)C)ccc(OC)c2)CC(=O)c3cc4OCOc4cc3
14744185,training set,,1,1,0,0,O=C(Nc1n(c2nc3c(nc2c1C#N)cccc3)C(CC)C)c4ccccc4
14744211,training set,1,1,1,,,Clc1cc2nc(sc2cc1)SCc3oc(cc3)C(OC)=O
14744213,training set,0,0,,0,,S(c1n(c(nn1)-c2occc2)Cc3ccccc3)CC(=O)NC(=O)N
14744268,training set,0,0,0,0,0,P([O-])(=O)(c1n(c2c([nH+]1)cccc2)CC)c3ccccc3
14744271,training set,0,,0,,0,s1c(NC(=O)Cc2c(OC)cccc2)nnc1SCC
14744302,training set,,1,1,,,O1c2nc(N)c3c(c2CC1c4ccccc4)c(c(nc3N)N5CCCCC5)C#N
14744304,training set,1,,0,0,0,O(c1cc2nc(N3CCOCC3)cc(c2cc1)C)C
14744320,training set,0,1,1,0,1,S(c1oc(nn1)-c2ccccc2)CC(=O)c3c(n(c(c3)C)CC4Oc5c(OC4)cccc5)C
14744336,training set,,1,,0,1,O=C1N(C(=O)Cc2c1cc(OC)cc2)c3ccccc3
14744341,training set,1,0,0,0,0,Oc1nc2n(nc(c2)C)c3c1cccc3
14744343,training set,,1,1,0,0,O(c1ccc(OCC(=O)NCCOC)cc1)c2ccccc2
14744360,training set,,1,1,0,,s1c(NC(=O)CSc2n(c(nn2)-c3occc3)CC)c(c4c1CC(CC4)C)C(=O)N
14744365,training set,0,1,,,1,S(c1n(c(nn1)-c2cnccc2)-c3c(C(C)C)cccc3)CC(=O)N4CCN(c5ccccc5)CC4
14744383,training set,0,1,1,0,1,S(CC(=O)c1c(n(c(c1)C)CCc2ccc(OC)cc2)C)c3nc(O)cc(n3)N
14744389,training set,0,0,0,0,0,Oc1nc(nc2c1cccc2)CCC(=O)N3CCC(CC3)C(=O)N
14744391,training set,0,,,0,1,Clc1ccc(S(=O)(=O)N2CCN(C(=O)CN3C(=O)C4(NC3=O)CCCCCC4)CC2)cc1
14744392,training set,1,1,,0,1,O(CC(=O)c1[nH]c(c(c1C)C(=O)C)C)c2cc(cc(c2)C)C
14744395,training set,0,0,0,0,,Oc1nc(nc2c1cccc2)CCC(=O)N(C3CCN(CC3)C)C
14744397,training set,0,,1,0,1,S(=O)(=O)(N1c2c(CC1)cccc2)c3cc(C(=O)Nc4sc5c(n4)CCN(C5)Cc6ccccc6)ccc3
14744404,training set,0,1,,0,1,S(c1n(c(nn1)-c2sccc2)CC)CC(=O)NC(=O)NCc3occc3
14744434,training set,1,1,1,1,1,Clc1ccc(N2C(=O)C3=C(NC2c4ccc(Cl)cc4)N=C(S)NC3c5ccc(Cl)cc5)cc1
14744435,training set,0,1,,0,,Sc1n(c(nn1)-c2ccc(cc2)C)-c3c(OC)ccc(OC)c3
14744447,training set,0,1,1,0,,Clc1c(C(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)c(F)ccc1
14744448,training set,0,,,0,,S(=O)(=O)(N1CCCCC1)c2ccc(NC(=O)CSc3ncccn3)cc2
14744453,training set,,1,,0,,S(=O)(=O)(NCCC(=O)N(CC)CC)c1ccc(cc1)C
14744458,training set,,1,1,,1,s1c2n(nc(c2cc1C(=O)NCc3c(OC)cccc3)C)Cc4ccc(F)cc4
14744460,training set,0,0,,0,0,S(c1n2c(nn1)cccc2)CC(=O)NC(=O)NC(C)(C)C
14744465,training set,,,,0,,S(=O)(=O)(N1CCOCC1)c2sc(cc2)CC(=O)Nc3sc4c(n3)CCCC4
14744470,training set,1,1,1,0,,Brc1ccc(S(=O)(=O)Nc2nc(nc3sc4c(c32)CCC4)C)cc1
14744472,training set,0,1,0,0,,S(c1n(c(nn1)-c2ccncc2)C)C3C(=O)CCCC3
14744476,training set,,,,0,0,FC(F)(F)c1n(c2c(n1)cccc2)CC(OC(C(=O)N)C)=O
14744477,training set,1,1,,0,1,O(C(=O)c1c2c(nc(c1)-c3ccc(OC)cc3)cccc2)CC(=O)NCC
14744478,training set,1,1,1,0,,Clc1ccc(-c2nc3n(nc(c3c(c2)C(OCC)=O)C)CCC#N)cc1
14744479,training set,,1,,,0,Clc1sc(S(=O)(=O)N2Cc3c(CC2)cccc3)cc1
14744480,training set,1,,,0,0,S1(=O)(=O)CC(NC(=O)COC(=O)c2[nH]c(c(c2C)C(OCC)=O)C)CC1
14744481,training set,,,0,1,0,n12C3(N=C(Nc1nc4c2cccc4)N)CCC(CC3)C
14744482,training set,,1,0,0,0,S(=O)(=O)(c1n(c2c(n1)cccc2)Cc3ccccc3)C
14744484,training set,0,,1,0,,FC(F)(F)c1cc(NC(=O)c2ccc(-n3nc(cc3C)C)cc2)c(N4CCOCC4)cc1
14744490,training set,,1,1,0,1,S(c1n(c2c(n1)cccc2)-c3ccccc3)CC(=O)N(C(C)C)C(C)C
14744491,training set,1,1,,0,,FC(F)(F)c1ccc(-c2oc(O)c(n2)/C=C/3\c4c(N=C3C)cccc4)cc1
14744493,training set,0,0,,0,0,S(=O)(=O)(N1CCOCC1)c2ccc(NC(=O)CSc3nc(O)cc(n3)C)cc2
14744499,training set,1,1,1,,,s1c(c(nc1C)C)C(=O)N/N=C/c2c3c(n(c2)C(=O)C)cccc3
14744501,training set,,,,0,,P(=O)(O)(c1n(c2c(n1)cccc2)CC=C)c3ccccc3
14744505,training set,0,,,0,,s1c2c(nc1)ccc(C(=O)N3CCN(c4ccc(O)cc4)CC3)c2
14744507,training set,0,,0,0,0,Clc1cn2c(nc(c2)CSC(C(=O)O)C)cc1
14744525,training set,0,0,,0,,O(c1c(OC)cc(cc1OC)C(OCC(=O)Nc2noc(c2)C)=O)C
14744526,training set,0,0,0,0,0,O(C(=O)c1ncc(nc1)C)CC(=O)N(C(C)C)C(C)C
14744528,training set,,,,,1,O1c2c(OC1)ccc(NC(=O)CN3Cc4c(cc(OC)c(OC)c4)CC3)c2
14744529,training set,,,0,,0,O(C(=O)c1nn2c(n1)nccc2C)CC(=O)Nc3cc(OC)ccc3
14744550,training set,0,0,,0,,O=C1N(C(=O)NC1(c2ccc(cc2)C)C)CC(=O)Nc3noc(c3)C
14744551,training set,1,1,0,,0,Oc1c(nn(-c2cc(cc(c2)C(OCC)=O)C(OCC)=O)c1)C(OCC)=O
14744552,training set,,1,,0,1,S(c1c2ncccc2ccc1)Cc3ccc(C(=O)N/N=C(/c4cc(OC)c(OC)cc4)\C)cc3
14744555,training set,1,1,,0,,S(c1n[nH]cn1)CCOc2ccc(OC)cc2
14744557,training set,0,,,0,1,S(c1n(c(nn1)C2CCCCC2)CC=C)CC(=O)NC3CCCCC3
14744558,training set,0,,,0,0,Clc1c(C(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)cc(F)c(F)c1
14744569,training set,0,,0,0,,S(c1n(c(nn1)C2CC2)-c3ccccc3)CC(=O)NCC
14744572,training set,0,0,,,0,N=1C(N=C(NC1Nc2ccccc2)N)(C)C
14744578,training set,1,,1,0,,s1c(nnc1NC(=O)c2ccncc2)C3CC3
14744579,training set,0,0,0,0,0,O=C(O)c1c(nc2c(c1)ccc(c2)C)C
14744580,training set,1,1,1,0,,s1c(NC(=O)Nc2ccccc2)c(c(c1C)C)C(OCC)=O
14744582,training set,,,1,0,0,Oc1nc(nc2c1cccc2)CN(CC(=O)Nc3ccc(N4CCOCC4)cc3)CC
14744583,training set,,1,0,,,[S-]/C(/Nc1cc(c(cc1)C)C)=C(/[n+]2ccccc2)\C(=O)c3cc(N(=O)=O)c(cc3)C
14744585,training set,,1,,,,Clc1c(NC(=O)COC(=O)C(N2C(=O)c3c(C2=O)cccc3)CC(C)C)ncc(Cl)c1
14744588,training set,,,0,,0,s1c2c(nc1NC(=O)c3cc(OC)ccc3)CCN(C2)C
14744590,training set,1,1,,0,1,s1c2c(nc1CCCC(=O)Nc3sc(cn3)C)cccc2
14744591,training set,0,0,0,0,0,FC(F)Oc1ccc(C2(NC(=O)N(C2=O)CC(=O)Nc3noc(c3)C)C)cc1
14744594,training set,0,,,0,1,Clc1c(S(=O)(=O)NCC(C)C)cc(C(=O)N2CC(OC(C2)C)C)c(Cl)c1
14744595,training set,1,1,0,0,1,S(c1n(c(nn1)-c2c(OC)cccc2)C)Cc3sc4c(n3)cccc4
14744602,training set,,1,1,,,o1c(C(=O)NC(C(=O)Nc2ccc(cc2)C(=O)C)Cc3ccccc3)ccc1
14744606,training set,1,,0,0,0,O(C(=O)c1c2c(nc(c1)C)cccc2)C3C(OCC3)=O
14744608,training set,1,,,0,0,Clc1ncccc1C(OCC(=O)c2ccccc2)=O
14744613,training set,0,0,0,0,0,o1nc(c(c1C)COc2ccc(C(=O)NCC3OCCC3)cc2)C
14744614,training set,,1,0,1,1,Clc1ccc(cc1)CCNC(=O)CSc2nc(c(c(n2)C)C)C
14744620,training set,1,1,1,0,,O=C(Nc1c(N2CCOCC2)cccc1)c3nccnc3
14744625,training set,0,,,1,,O=C(NC(c1ccccc1)c2ccccc2)Cn3c4c(nc3)cccc4
14744626,training set,,1,1,,,S(c1n(c(nn1)Cc2sccc2)CCc3ccccc3)CC(=O)c4c(OC)ccc(OC)c4
14744630,training set,1,,,,,O=C1N(C(=O)NC1(c2ccccc2)C)CC(=O)NCCC3=CCCCC3
14744632,training set,,1,1,0,,Clc1c(-c2nc(sc2)NC(=O)COC(=O)c3cc(S(=O)(=O)N4CCOCC4)ccc3)cccc1
14744636,training set,0,,,0,1,BrC12CC3(CC(C1)CC(C3)C2)CC(=O)Nc4ccc(S(=O)(=O)Nc5onc(c5C)C)cc4
14744639,training set,0,0,1,0,1,S(=O)(=O)(N(CC)CC)c1cc2nc(SCC(=O)N3CCOCC3)n(c2cc1)-c4c(OC)cccc4
14744640,training set,0,1,1,,1,S(=O)(=O)(N1C(Cc2c(C1)cccc2)C(=O)Nc3sc(nn3)CC)c4ccc(cc4)C
14744641,training set,1,1,1,0,1,Clc1c(S(=O)(=O)N2CCC(CC2)C(OCC(=O)Nc3ncc(Cl)cc3Cl)=O)cc(N(=O)=O)cc1
14744642,training set,,1,1,1,1,S(c1n(c(nn1)-c2ccccc2)Cc3cc4OCOc4cc3)CC(=O)Nc5c(cccc5C)C
14744655,training set,0,0,0,0,1,Clc1ccc(-c2n(c(SCC(=O)c3c(n(c(c3)C)CC4OCCC4)C)nn2)C)cc1
14744658,training set,1,1,,,1,O(C(=O)c1c2c(nc3c1cccc3)CCC(C2)C)CC(=O)Nc4cc(OC)ccc4
14744659,training set,,,0,0,1,Clc1ccc(-c2nn(cc2C3NC(S)=NC(=C3C(=O)N(CC)CC)C)-c4ccccc4)cc1
14744661,training set,1,,1,,,s1c2nc(cc(c2c(c1C(=O)Nc3sccn3)C)C(F)(F)F)-c4sccc4
14744663,training set,,0,,0,0,O=C(N/N=C/C1CCCCC1)c2ncccc2
14744673,training set,1,1,1,1,1,Brc1c(S(=O)(=O)N2CCOCC2)cc(cc1)C(=O)NCCCn3cncc3
14744684,training set,,1,1,,,O=C(N[C@H](c1nc2c([nH]1)cccc2)Cc3ccccc3)Cc4ccccc4
14744690,training set,0,0,0,0,,S(=O)(=O)(Nc1ccc(-c2n3c(nn2)CCCCC3)cc1)c4c(OC)cccc4
14744693,training set,1,1,1,,0,Clc1ncccc1C(OCc2c(Cl)cc(Cl)cc2)=O
14744695,training set,0,1,1,,1,Clc1ccc(Sc2c(NC(=O)CSc3nc(n[nH]3)N)cccc2)cc1
14744698,training set,0,0,,0,0,S(=O)(=O)(c1cc(N(=O)=O)c(N(CC(=O)NC2CS(=O)(=O)CC2)CC)cc1)C
14744709,training set,0,,0,0,,S(c1n(c(nn1)-c2occc2)Cc3ccccc3)CC(=O)NC(=O)NC
14744710,training set,1,,0,0,,o1c(C(=O)NCCC(=O)NCc2ccc(cc2)C)ccc1
14744714,training set,,1,1,0,,s1c(SCc2ccc(cc2)C(OC)=O)nnc1NC(C)C
