Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL2349490;;0;387.84;0;3.69;20, rac-20;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N;EC50;'=';95.0;nM;7.02;;;UO_0000065;18.11;0.36;3.33;10.34;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349501;;0;336.4;0;2.29;31, rac-31;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4)cc32)N=C1N;EC50;'=';98.0;nM;7.01;;;UO_0000065;20.83;0.38;4.72;8.67;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349492;;0;393.49;0;3.68;22, rac-22;CC(C)Oc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;;;;;;Not Determined;;;;;;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349504;;0;370.84;0;2.95;34, rac-34;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N;EC50;'=';30.0;nM;7.52;;;UO_0000065;20.29;0.4;4.57;9.31;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1270029;;0;425.38;0;3.2;73;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCF)c2)N=C1N;EC50;'=';40.0;nM;7.4;;;UO_0000065;17.39;0.34;4.2;9.59;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL4065393;;0;379.42;0;4.87;5d;O=C(Nc1cccnc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1;EC50;'=';880.0;nM;6.06;;;UO_0000065;15.96;0.29;1.19;7.0;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL567485;;0;383.49;0;2.9;36;COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1OC;EC50;'=';190.0;nM;6.72;;;UO_0000065;17.53;0.33;3.82;8.71;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL2349468;;0;358.45;0;3.18;(R)-45;CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N;EC50;'=';8.0;nM;8.1;;;UO_0000065;22.59;0.41;4.92;9.82;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349483;;0;383.88;0;3.94;53, rac-53;CCN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N;EC50;'=';1596.0;nM;5.8;;;UO_0000065;15.1;0.29;1.86;8.53;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2333941;LY-2811376;1;320.37;0;3.09;38, LY-2811376;C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1;EC50;'=';300.0;nM;6.52;;;UO_0000065;20.36;0.4;3.43;10.17;False;CHEMBL3269323;Inhibition of BACE1 in HEK293 cells expressing APPswedish mutant assessed as inhibition of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3259716;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;CHEMBL3307715
CHEMBL4100768;;0;437.45;1;6.56;10a;Fc1ccc(-c2cnc(-c3cccc(-c4cnc(-c5c[nH]c6cc(F)ccc56)[nH]4)c3)[nH]2)cc1;EC50;'=';810.0;nM;6.09;;;UO_0000065;13.93;0.25;-0.47;8.33;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4095483;;0;503.46;2;7.32;10b;Fc1ccc(-c2cnc(-c3cccc(-c4cnc(-c5c[nH]c6cc(OC(F)(F)F)ccc56)[nH]4)c3)[nH]2)cc1;EC50;'=';670.0;nM;6.17;;;UO_0000065;12.26;0.23;-1.15;7.49;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL2349469;;0;352.41;0;2.84;(R)-46;CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cccnc4F)cc32)N=C1N;EC50;'=';8.9;nM;8.05;;;UO_0000065;22.84;0.42;5.21;11.25;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL4065655;;0;657.84;1;3.46;5g;CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)[C@@H]4NCCN(Cc5ccccc5)C4=O)cc13)N(C)S(=O)(=O)C(C)(C)C2;EC50;'=';18.5;nM;7.73;;;UO_0000065;11.75;0.22;4.27;6.24;False;CHEMBL4018281;Inhibition of BACE1 (unknown origin) by cell based assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4017478;1;Scientific Literature;Bioorg Med Chem Lett;2017;None
CHEMBL4062635;;0;378.44;1;5.48;5a;O=C(Nc1ccccc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1;EC50;'=';1210.0;nM;5.92;;;UO_0000065;15.64;0.28;0.44;8.04;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4074001;;0;397.41;1;5.01;9b;O=C(Nc1cccc(-c2cnc(-c3c[nH]c4cc(F)ccc34)[nH]2)c1)c1cccnc1;EC50;'=';410.0;nM;6.39;;;UO_0000065;16.07;0.29;1.38;7.39;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4078781;;0;647.8;1;2.24;6h;C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@H]3CCCN3C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1;EC50;'=';184.0;nM;6.74;;;UO_0000065;10.4;0.2;4.5;4.55;False;CHEMBL4018281;Inhibition of BACE1 (unknown origin) by cell based assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4017478;1;Scientific Literature;Bioorg Med Chem Lett;2017;None
CHEMBL4239092;;0;613.82;1;1.41;3a;CSC[C@H](NC(=O)C1=NO[C@@H]2OCC[C@H]12)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C;EC50;'=';343.0;nM;6.46;;;UO_0000065;10.53;0.21;5.05;3.86;False;CHEMBL4233527;Inhibition of BACE1 (unknown origin) by cell-based assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4229428;1;Scientific Literature;Bioorg Med Chem Lett;2018;None
CHEMBL3628127;;0;559.5;1;3.85;20c;N/C1=N\C(=O)[C@@H]2CCCN2c2ccc(cc2)OC/C=C/CCCNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1;EC50;'=';490.0;nM;6.31;;;UO_0000065;11.28;0.23;2.46;5.21;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3628125;;0;545.47;1;3.46;20b;N/C1=N\C(=O)[C@@H]2CCCN2c2ccc(cc2)OC/C=C/CCNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1;EC50;'=';230.0;nM;6.64;;;UO_0000065;12.17;0.25;3.18;5.48;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3627969;;0;478.38;0;3.56;12e;COc1ccc(N2CCC[C@H]2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)cc1;EC50;'=';520.0;nM;6.28;;;UO_0000065;13.14;0.27;2.72;5.76;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3627966;;0;482.8;0;4.21;12b;CC(=O)Nc1c(Cl)cc(CN/C(N)=N/C(=O)[C@@H]2CCCN2c2ccc(Cl)cc2)cc1Cl;EC50;'=';580.0;nM;6.24;;;UO_0000065;12.92;0.27;2.03;6.25;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3627958;;0;448.35;0;3.55;7c;CC(=O)Nc1c(Cl)cc(CN/C(N)=N/C(=O)[C@@H]2CCCN2c2ccccc2)cc1Cl;EC50;'=';680.0;nM;6.17;;;UO_0000065;13.76;0.28;2.62;6.18;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL4067893;;0;663.75;1;1.59;6j;C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@H]3COC(=O)N3C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1;EC50;'=';80.0;nM;7.1;;;UO_0000065;10.69;0.21;5.51;4.07;False;CHEMBL4018281;Inhibition of BACE1 (unknown origin) by cell based assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4017478;1;Scientific Literature;Bioorg Med Chem Lett;2017;None
CHEMBL4078427;;0;477.42;1;6.81;11b;Fc1ccc2nc(-c3cccc(-c4cnc(-c5c[nH]c6cc(OC(F)(F)F)ccc56)[nH]4)c3)[nH]c2c1;EC50;'=';290.0;nM;6.54;;;UO_0000065;13.69;0.26;-0.27;7.94;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4071284;;0;379.42;0;4.87;5c;O=C(Nc1ccncc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1;EC50;'=';590.0;nM;6.23;;;UO_0000065;16.42;0.29;1.36;7.2;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
