Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL2178153;;0;428.52;0;3.01;36;CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccccn3)C[C@H]2C1=O;Ki;'=';8.0;nM;8.1;;;UO_0000065;18.9;0.36;5.09;8.42;False;CHEMBL2183861;Inhibition of BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177036;1;Scientific Literature;J. Med. Chem.;2012;None
CHEMBL3354245;;0;390.57;0;3.51;36;CCCCC(=O)N1CC[C@H](C[C@@]2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1;Ki;'=';490.0;nM;6.31;;;UO_0000065;16.16;0.31;2.80;8.25;False;CHEMBL3386389;Inhibition of purified human BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
CHEMBL4278011;;0;505.58;1;3.33;16;CCCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F;Ki;'=';1.0;nM;9.0;;;UO_0000065;17.8;0.34;5.67;7.61;False;CHEMBL4270026;Inhibition of recombinant human BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4266039;1;Scientific Literature;J Med Chem;2018;None
CHEMBL2178717;;0;429.51;0;2.40;11;CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ncccn3)C[C@H]2C1=O;Ki;'=';11.0;nM;7.96;;;UO_0000065;18.53;0.35;5.56;7.30;False;CHEMBL4270026;Inhibition of recombinant human BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4266039;1;Scientific Literature;J Med Chem;2018;None
CHEMBL3800286;;0;477.53;0;2.55;8;COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F;Ki;'=';1.4;nM;8.85;;;UO_0000065;18.54;0.36;6.30;7.49;False;CHEMBL3801550;Inhibition of recombinant human BACE1 preincubated for 30 mins followed QSY7EISEVNLDAEFC-Eu-amide substrate addition measured after 90 mins by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3797133;1;Scientific Literature;J. Med. Chem.;2016;None
CHEMBL2178718;;0;447.5;0;2.54;6;CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O;Ki;'=';4.0;nM;8.4;;;UO_0000065;18.77;0.36;5.86;7.70;True;CHEMBL3801550;Inhibition of recombinant human BACE1 preincubated for 30 mins followed QSY7EISEVNLDAEFC-Eu-amide substrate addition measured after 90 mins by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3797133;1;Scientific Literature;J. Med. Chem.;2016;None
CHEMBL4203158;;0;508.62;2;6.12;8c;Cc1cccc2nc(-c3ccc(OCCCN4C(=O)c5ccccc5C4=O)cc3)c(NC3CCCCC3)n12;Ki;'=';1.37;nM;8.86;;;UO_0000065;17.43;0.32;2.74;11.67;False;CHEMBL4192781;Inhibition of human BACE1 (1 to 460 residues) expressed in baculovirus expression system using Rh-EVNLDAEFK-quencher as substrate after 90 mins by FRET assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4190277;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4208354;;0;559.07;2;6.47;8i;COc1cc(-c2nc3ccc(Cl)cn3c2NC2CCCCC2)ccc1OCCCN1C(=O)c2ccccc2C1=O;Ki;'=';5.03;nM;8.3;;;UO_0000065;14.84;0.28;1.83;9.74;False;CHEMBL4192781;Inhibition of human BACE1 (1 to 460 residues) expressed in baculovirus expression system using Rh-EVNLDAEFK-quencher as substrate after 90 mins by FRET assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4190277;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL4238400;;0;613.82;1;1.41;3b;CSC[C@H](NC(=O)C1=NO[C@H]2OCC[C@@H]12)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C;Ki;'=';553.7;nM;6.26;;;UO_0000065;10.19;0.20;4.85;3.74;False;CHEMBL4233526;Inhibition of recombinant BACE1 (unknown origin) using fluorogenic substrate;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4229428;1;Scientific Literature;Bioorg Med Chem Lett;2018;None
CHEMBL2178150;;0;445.52;0;3.75;10;CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccc(F)cc3)C[C@H]2C1=O;Ki;'=';26.0;nM;7.58;;;UO_0000065;17.03;0.32;3.84;9.11;False;CHEMBL4270026;Inhibition of recombinant human BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4266039;1;Scientific Literature;J Med Chem;2018;None
CHEMBL3797321;;0;438.92;0;2.23;13;CCc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(Cl)s3)C2)nc(OC)c1F;Ki;'=';11.0;nM;7.96;;;UO_0000065;18.13;0.37;5.73;8.43;False;CHEMBL3801550;Inhibition of recombinant human BACE1 preincubated for 30 mins followed QSY7EISEVNLDAEFC-Eu-amide substrate addition measured after 90 mins by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3797133;1;Scientific Literature;J. Med. Chem.;2016;None
CHEMBL2178190;;0;521.96;1;4.71;17p;COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)c3ccco3)c(Cl)c2)cc1;Ki;'=';60.0;nM;7.22;;;UO_0000065;13.84;0.27;2.51;4.98;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178188;;0;516.39;1;4.56;17n;COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)C3CC3)c(Cl)c2)cc1;Ki;'=';50.0;nM;7.3;;;UO_0000065;14.14;0.28;2.74;5.54;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178187;;0;568.44;1;3.19;17m;COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CS(C)(=O)=O)c(Cl)c2)cc1;Ki;'=';30.0;nM;7.52;;;UO_0000065;13.23;0.28;4.33;4.53;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178202;;0;432.31;0;3.95;8m;COc1ccc(-c2n[nH]c(C)c2C(=O)/N=C(\N)NCc2cc(Cl)cc(Cl)c2)cc1;Ki;'=';210.0;nM;6.68;;;UO_0000065;15.45;0.31;2.73;6.34;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178752;;0;403.27;0;4.20;8f;Cc1onc(-c2ccccc2)c1C(=O)/N=C(\N)NCc1ccc(Cl)c(Cl)c1;Ki;'=';8800.0;nM;5.06;;;UO_0000065;12.54;0.26;0.86;5.41;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178714;;0;446.51;0;3.15;39;CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccc(F)cn3)C[C@H]2C1=O;Ki;'=';6.0;nM;8.22;;;UO_0000065;18.41;0.35;5.07;8.55;True;CHEMBL2183861;Inhibition of BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177036;1;Scientific Literature;J. Med. Chem.;2012;None
CHEMBL3361309;;0;638.92;1;2.81;3g;CSC[C@H](NC(=O)[C@@H](C)Cn1nc(C)cc1C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C;Ki;'=';64.2;nM;7.19;;;UO_0000065;11.26;0.22;4.38;4.66;False;CHEMBL3380862;Inhibition of recombinant BACE1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3351680;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;None
CHEMBL2179134;;0;679.88;1;3.68;8;CO[C@@H](C)[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCC(C)C;Ki;'=';25.0;nM;7.6;;;UO_0000065;11.18;0.22;3.92;5.21;False;CHEMBL2185581;Inhibition of recombinant BACE1 expressed in Escherichia coli using Arg- Glu(EDANS)-Glu-Val-Asn-Leu-Asp-Ala-Glu-Phe-Lys(Dabcyl)-Arg as substrate by fluorimetric analysis;B;BAO_0000019;assay format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177024;1;Scientific Literature;J. Med. Chem.;2012;None
CHEMBL2151181;;0;372.88;0;3.44;16;CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1;Ki;'=';1.7;nM;8.77;;;UO_0000065;23.52;0.48;5.33;12.69;True;CHEMBL2155063;Inhibition of human recombinant BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2150878;1;Scientific Literature;ACS Med. Chem. Lett.;2012;None
CHEMBL2151139;;0;324.41;0;2.89;11;CN1C(=N)N[C@](C)(c2ccc(-c3cccc(C#N)c3)s2)CC1=O;Ki;'=';88.0;nM;7.06;;;UO_0000065;21.75;0.42;4.17;8.82;False;CHEMBL2155063;Inhibition of human recombinant BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2150878;1;Scientific Literature;ACS Med. Chem. Lett.;2012;None
CHEMBL3927942;;0;426.39;0;4.26;BDBM234494;Cc1cc(F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)[C@@](C)(F)CC2(F)F)c1;Ki;'=';60.0;nM;7.22;;408812;UO_0000065;16.94;0.33;2.96;8.99;False;CHEMBL3888549;SPA-Based Assay: The binding assay was performed as SPA-based assay using a biotinylated form of human BACE1 recombinantly expressed and subsequently purified from Freestyle HEK293 cells. The binding assay was run in a 50 mM sodium acetate buffer, pH 4.5 containing 50 mM NaCl and 0.03% Tween-20 in white clear bottom 384 plates (Corning #3653). 10 nM (final concentration) radioligand ([3H]-N-((1S,2R)-1-benzyl-3-cyclopropylamino-2-hydroxy-propyl)-5-(methanesulfonyl-methyl-amino)-N-((R)-1-phenyl-ethyl)-isophthalamide) (TRQ11569 purchased from GE Healthcare) was mixed with test compound at a given concentration, 6 nM (final concentration) human BACE1 and 25 μg Streptavidin coated PVT core SPA beads (RPNQ0007, GE Healthcare Life Sciences) in a total volume of 40 μl.;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886758;37;BindingDB Database;;2016;CHEMBL3307715
CHEMBL3930021;;0;510.04;1;4.31;BDBM242998;CCCCOc1ccc(-c2nnc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)s3)o2)cc1;Ki;'=';100.2;nM;7.0;;423879;UO_0000065;13.72;0.29;2.69;5.76;False;CHEMBL3888942;HTRF FRET Assay: Varying concentrations of inhibitors at 3× the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 μl) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 μl of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 μl in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886896;37;BindingDB Database;;2016;None
CHEMBL3975362;;0;449.48;0;1.51;BDBM249088;CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)CS2(=O)=O;Ki;'=';6.1;nM;8.21;;434626;UO_0000065;18.28;0.36;6.70;7.13;False;CHEMBL3889105;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme. Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 ul of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 ul in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window. Inhibitor IC50 values are derived from non-linear regression analysis of concentration response curves. Ki values are then calculated from IC50 values using the Cheng-Prusoff equation using a previously determined um value of 8 uM for the QSY7-APPswe-Eu substrate at BACE1.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886943;37;BindingDB Database;;2016;None
CHEMBL3943424;;0;525.55;1;2.75;BDBM249107;CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC(F)F)cn3)ccc1F)CS2(=O)=O;Ki;'=';11.0;nM;7.96;;434645;UO_0000065;15.14;0.30;5.21;6.39;False;CHEMBL3889105;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme. Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 ul of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 ul in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window. Inhibitor IC50 values are derived from non-linear regression analysis of concentration response curves. Ki values are then calculated from IC50 values using the Cheng-Prusoff equation using a previously determined um value of 8 uM for the QSY7-APPswe-Eu substrate at BACE1.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886943;37;BindingDB Database;;2016;None
CHEMBL3965266;;0;441.93;0;1.87;BDBM242982;CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cnn(C)c4)o3)cc2Cl)CS1(=O)=O;Ki;'=';406.6;nM;6.39;;423863;UO_0000065;14.46;0.31;4.52;4.92;False;CHEMBL3888942;HTRF FRET Assay: Varying concentrations of inhibitors at 3× the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 μl) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 μl of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 μl in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886896;37;BindingDB Database;;2016;None
CHEMBL78946;;0;893.01;3;-1.74;OM99-2;CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;Ki;'=';1.4;nM;8.85;;;UO_0000065;9.91;0.19;10.59;2.36;False;CHEMBL3592359;Inhibition of active BACE1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3588858;1;Scientific Literature;J. Med. Chem.;2015;None
CHEMBL2063196;;0;496.66;1;6.55;3b;CN(C(=O)CC[C@@H](c1ccccc1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1;Ki;'=';163.8;nM;6.79;;;UO_0000065;13.66;0.25;0.24;9.54;False;CHEMBL2067011;Inhibition of recombinant beta-secretase 1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2062429;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL2063201;;0;504.68;2;5.61;3g;CN(C(=O)CC[C@@H](C1CCCOC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1;Ki;'=';122.0;nM;6.91;;;UO_0000065;13.7;0.26;1.30;8.60;False;CHEMBL2067011;Inhibition of recombinant beta-secretase 1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2062429;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL3913008;;0;469.49;0;3.19;BDBM190718;C[C@@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)CS(=O)(=O)C2(CCCC2)C(=N)N1;Ki;'=';12.7;nM;7.9;;341213;UO_0000065;16.82;0.34;4.71;6.75;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3261079;;0;478.98;0;4.04;BDBM190720;C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)C2(CCCCC2)C(=N)N1;Ki;'=';8.4;nM;8.08;;341215;UO_0000065;16.86;0.34;4.04;7.21;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3983399;;0;480.95;0;2.89;BDBM190729;C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)C2(CCOCC2)C(=N)N1;Ki;'=';6.1;nM;8.21;;341224;UO_0000065;17.08;0.35;5.32;6.78;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
