,SID,group,label_1a2,label_2c19,label_2c9,label_2d6,label_3a4,smiles,scaffold
8520,14741538,training set,1.0,1.0,,0.0,1.0,s1c2NC(NC(=O)c2c(c1C)C)c3c(O)c(ccc3)C,O=C1NC(c2ccccc2)Nc2sccc21
8521,14741541,training set,1.0,,,0.0,,O=C(Nc1nn2c(nc(cc2-c3ccccc3)-c4ccccc4)n1)CCC,c1ccc(-c2cc(-c3ccccc3)n3ncnc3n2)cc1
8522,14741544,training set,0.0,,1.0,0.0,,S(=O)(=O)([N-]c1nc2c(nc1-[n+]3cn(cc3)CCCCC)cccc2)c4ccc(cc4)C,O=S(=O)([N-]c1nc2ccccc2nc1-[n+]1cc[nH]c1)c1ccccc1
8523,14741549,training set,,,0.0,,,o1cc([C@H]2C(C(N)=C(C=3[C@@H]2CN(CC3)CC)C#N)(C#N)C#N)cc1,C1=CC2=CCNC[C@@H]2[C@@H](c2ccoc2)C1
8524,14741554,training set,0.0,0.0,0.0,0.0,0.0,O(C(=O)NCC1CCC(CC1)C(=O)O)Cc2ccccc2,O=C(NCC1CCCCC1)OCc1ccccc1
8525,14741558,training set,0.0,0.0,0.0,0.0,0.0,Clc1ccc(C(=O)NN2C(C(=O)N(C2=S)C)CC(=O)N)cc1,O=C1CN(NC(=O)c2ccccc2)C(=S)N1
8526,14741568,training set,,1.0,,0.0,0.0,O1C(=O)[C@]2(N=C1c3ccccc3)C4N(N=Cc5c4cccc5)[C@H]([C@@H]2c6ccccc6)C(=O)C(C)(C)C,O=C1OC(c2ccccc2)=N[C@]12C1c3ccccc3C=NN1C[C@@H]2c1ccccc1
8527,14741574,training set,1.0,1.0,1.0,0.0,0.0,O=C1c2c(nc(N3Cc4c(CC3)cccc4)nc2)CC(C1)c5ccccc5,O=C1CC(c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21
8528,14741575,training set,1.0,1.0,0.0,0.0,0.0,Clc1ccc(Oc2nc(nc3c2oc4c3cccc4)C)cc1,c1ccc(Oc2ncnc3c2oc2ccccc23)cc1
8529,14741576,training set,1.0,,,0.0,0.0,O(c1nc(cc(n1)C(=O)N)-c2ccccc2)c3ccc(cc3)C#N,c1ccc(Oc2nccc(-c3ccccc3)n2)cc1
8530,14741577,training set,0.0,1.0,,0.0,,Clc1cnc(NC2(C(=C(NC2=O)C)C#N)C(F)(F)F)cc1,O=C1NC=CC1Nc1ccccn1
8531,14741578,training set,0.0,,,0.0,1.0,FC(F)(F)C1(NC(=O)c2cnccc2)C3=C(N(C1=O)CCCC)CC(CC3=O)(C)C,O=C1CCCC2=C1C(NC(=O)c1cccnc1)C(=O)N2
8532,14741585,training set,,1.0,1.0,0.0,,s1c(-c2c(c(nc(N)c2C#N)-c3ccc(F)cc3)C)ccc1,c1ccc(-c2cc(-c3cccs3)ccn2)cc1
8533,14741590,training set,,1.0,1.0,,,Fc1c(Cn2c3c(nc2C(NC(=O)c4ccccc4)C)cccc3)cccc1,O=C(NCc1nc2ccccc2n1Cc1ccccc1)c1ccccc1
8534,14741591,training set,0.0,0.0,,0.0,0.0,s1c(C(=O)C=2C(N(C(=O)C2O)CCOC)c3ccccc3)ccc1,O=C1C=C(C(=O)c2cccs2)C(c2ccccc2)N1
8535,14741592,training set,0.0,,1.0,0.0,0.0,n12c(nc3c1cccc3)c(c(c(c2N4CCN(CC4)c5nccc(c5)C)CC)C)C#N,c1ccc(N2CCN(c3cccc4nc5ccccc5n34)CC2)nc1
8536,14741593,training set,0.0,0.0,,0.0,,n12c(-n3c(ncc3)C)c(c(c(c1nc4c2cccc4)C#N)C)CCC(C)C,c1ccc2c(c1)nc1cccc(-n3ccnc3)n12
8537,14741594,training set,1.0,1.0,,,0.0,S1C=2N(C(N)=C(CC2C(OCC)=O)C#N)C(=O)C1,O=C1CSC2=CCC=CN12
8538,14741595,training set,1.0,1.0,,,0.0,S1C=2N(C(N)=C(CC2C(OC(C)C)=O)C#N)C(=O)C1,O=C1CSC2=CCC=CN12
8539,14741600,training set,0.0,1.0,1.0,,,O=C1N(C(=O)c2c1cccc2)COC(=O)C(NC(OCc3ccccc3)=O)C(CC)C,O=C(CNC(=O)OCc1ccccc1)OCN1C(=O)c2ccccc2C1=O
8540,14741601,training set,1.0,,0.0,0.0,,O=C1N(C(=O)c2c1cccc2)COC(=O)CCNC(=O)c3ccccc3,O=C(CCNC(=O)c1ccccc1)OCN1C(=O)c2ccccc2C1=O
8541,14741603,training set,0.0,0.0,,0.0,,s1c2nc(c3c(c2c4ncnc(SCC)c14)CC(OC3)(C)C)-c5occc5,c1coc(-c2nc3sc4cncnc4c3c3c2COCC3)c1
8542,14741608,training set,1.0,0.0,,0.0,0.0,S1CCN(CCC(=O)Nc2c3c([nH]c2C(OC)=O)cc(OC)cc3)CC1,O=C(CCN1CCSCC1)Nc1c[nH]c2ccccc12
8543,14741613,training set,,0.0,,0.0,,s1c2nc3c(cc2c(N)c1C(=O)NCc4ccccc4)C(=O)CCC3,O=C(NCc1ccccc1)c1cc2cc3c(nc2s1)CCCC3=O
8544,14741615,training set,1.0,1.0,1.0,,1.0,s1c(C2/C(/C(=NC(SC)=C2C#N)C)=C(/OCC=C)\O)ccc1,C=C1C=NC=CC1c1cccs1
8545,14741616,training set,1.0,1.0,1.0,,1.0,S(C=1N=C(/C(/C(C1C#N)c2ccc(cc2)C)=C(\OCC=C)/O)C)CC(OCC)=O,C=C1C=NC=CC1c1ccccc1
8546,14741617,training set,1.0,1.0,,,1.0,s1c(/N=C/N(CCC)CCC)c(c2c1CCCCC2)C#N,c1cc2c(s1)CCCCC2
8547,14741619,training set,1.0,,1.0,0.0,0.0,Fc1ccc(C(=O)NC2=C(C3C(C3C2)(C)C)C(=O)C)cc1,O=C(NC1=CC2CC2C1)c1ccccc1
8548,14741622,training set,0.0,0.0,,0.0,,S(=O)(=O)(NCC1CCC(CC1)C(=O)O)c2ccc(cc2)C,O=S(=O)(NCC1CCCCC1)c1ccccc1
8549,14741624,training set,0.0,1.0,,,1.0,O=C1C(C(NC(C1C)c2c(O)c(OC)ccc2)c3c(O)c(OC)ccc3)C,O=C1CC(c2ccccc2)NC(c2ccccc2)C1
8550,14741625,training set,0.0,0.0,,,,s1c2nc(SCC)nc(O)c2c3c1COC(C3)(CC)C,c1ncc2c3c(sc2n1)COCC3
8551,14741628,training set,0.0,,0.0,0.0,0.0,S1C(Cc2c(c(nc(O)c2C#N)C)C1)(C)C,c1cc2c(cn1)CSCC2
8552,14741632,training set,,,,0.0,,Oc1nc(nc-2c1C3(Cc4c2cccc4)CCCC3)CN(CC)CC,c1ccc2c(c1)CC1(CCCC1)c1cncnc1-2
8553,14741636,training set,,0.0,,,0.0,Oc1nc(c2c(c1C#N)CCCC2)CCCC,c1cc2c(cn1)CCCC2
8554,14741638,training set,0.0,0.0,1.0,0.0,0.0,S(=O)(=O)(Nc1sc(c(n1)C)C(OCC)=O)c2ccccc2,O=S(=O)(Nc1nccs1)c1ccccc1
8555,14741641,training set,0.0,0.0,0.0,0.0,,Oc1nc(O)ncc1NC(=O)CCCCCCCCC=C,c1cncnc1
8556,14741642,training set,1.0,1.0,1.0,,0.0,s1c(CNC(=O)c2c3nc4c(nc3n(c2N)CCC(C)C)cccc4)ccc1,O=C(NCc1cccs1)c1c[nH]c2nc3ccccc3nc12
8557,14741648,training set,1.0,1.0,1.0,1.0,1.0,n12C(Nc3c(-c1nc4c2cccc4)cccc3)(CCCC)C,c1ccc2c(c1)NCn1c-2nc2ccccc21
8558,14741650,training set,0.0,,,0.0,,O1C(CC(C1=O)CCCCCC)(/C(=N/NC(=O)N)/C)C,O=C1CCCO1
8559,14741661,training set,0.0,,0.0,0.0,0.0,s1c(nnc1CCC)NC(=O)CCC(=O)NCc2c(OC)cccc2,O=C(CCC(=O)Nc1nncs1)NCc1ccccc1
8560,14741662,training set,,1.0,1.0,,1.0,S1(=O)(=O)CC(N(C(=O)c2oc3c(c2C)cccc3)Cc4ccc(OCC)cc4)CC1,O=C(c1cc2ccccc2o1)N(Cc1ccccc1)C1CCS(=O)(=O)C1
8561,14741663,training set,,1.0,1.0,0.0,1.0,Brc1ccc(C2n3ncnc3NC4=C2C(Oc5c4cc(Cl)cc5)c6ccncc6)cc1,c1ccc(C2C3=C(Nc4ncnn42)c2ccccc2OC3c2ccncc2)cc1
8562,14741666,training set,0.0,0.0,0.0,0.0,0.0,O=C\1N(C(=O)NC(=O)/C1=C(\NCCCN2CCOCC2)/C)CC=C,O=C1NC(=O)C(=CNCCCN2CCOCC2)C(=O)N1
8563,14741691,training set,0.0,0.0,0.0,0.0,0.0,O(C(=O)C1(NC(=O)CC1c2ccccc2)C(=O)O)CC,O=C1CC(c2ccccc2)CN1
8564,14741693,training set,0.0,,,0.0,1.0,O1c2c(C(c3cc(OC)c(OC)c(OC)c3)C(=C1N)C#N)ccc(O)c2,C1=CC(c2ccccc2)c2ccccc2O1
8565,14741700,training set,0.0,,0.0,,0.0,S1(=O)(=O)CC2N(/C(/SC2C1)=N/C(=O)CCC(=O)O)CCc3ccc(OC)cc3,N=C1SC2CS(=O)(=O)CC2N1CCc1ccccc1
8566,14741702,training set,1.0,,,0.0,,O(c1c(O)c(/C=N/Nc2nc(nc(N3CCCC3)n2)N4CCCC4)ccc1)C,C(=N/Nc1nc(N2CCCC2)nc(N2CCCC2)n1)\c1ccccc1
8567,14741703,training set,1.0,,,,,s1c(-n2nc(c(c2O)/C=N/CCC)CCC)nc3c1cccc3,c1ccc2sc(-n3cccn3)nc2c1
8568,14741722,training set,,,0.0,0.0,,O=C1NC(=O)NC(=O)C1=C(Nc2c(OC)ccc(OC)c2)CC,O=C1NC(=O)C(=CNc2ccccc2)C(=O)N1
8569,14741725,training set,0.0,0.0,0.0,,0.0,s1c(nnc1CC)NC(=O)CCC(=O)NCc2c(OC)cccc2,O=C(CCC(=O)Nc1nncs1)NCc1ccccc1
8570,14741751,training set,1.0,1.0,1.0,,0.0,S(/C(/Nc1ccc(F)cc1)=N\C#N)CC(=O)NC(C)(C)C,c1ccccc1
8571,14741770,training set,0.0,1.0,,0.0,0.0,Clc1ccc(NC(=O)NC2CCCCC2)cc1,O=C(Nc1ccccc1)NC1CCCCC1
8572,14741771,training set,0.0,0.0,,0.0,0.0,S(c1nc(nc(n1)NC#N)NC(C)C)CC(OC)=O,c1ncncn1
8573,14741776,training set,0.0,0.0,0.0,0.0,0.0,O=C1NC(=O)NC(=O)C1(CN2C(=O)CCC2)CCC(C)C,O=C1NC(=O)C(CN2CCCC2=O)C(=O)N1
8574,14741791,training set,1.0,1.0,,,0.0,O=C(c1c2c([nH]c1)ccc(OC)c2)CN(CC)CC,c1ccc2[nH]ccc2c1
8575,14741792,training set,,1.0,,1.0,0.0,S1CCN(C(C(=O)c2c3c([nH]c2)cccc3)C)CC1,O=C(CN1CCSCC1)c1c[nH]c2ccccc12
8576,14741798,training set,0.0,1.0,,0.0,0.0,S1c2c(N(c3c1cccc3)C(=O)N4CC(CCC4)(C)C)cccc2,O=C(N1CCCCC1)N1c2ccccc2Sc2ccccc21
8577,14741799,training set,0.0,,1.0,0.0,0.0,s1c(c(c(c1NC(=O)CSc2nc(cc(c2C#N)C)C)C#N)C)C(OCC)=O,O=C(CSc1ccccn1)Nc1cccs1
8578,14741821,training set,,1.0,,0.0,1.0,S(c1n(c(nn1)COc2ccc(cc2)C)CC)Cc3ccc(cc3)C#N,c1ccc(CSc2nnc(COc3ccccc3)[nH]2)cc1
8579,14741872,training set,0.0,,,0.0,,S(Oc1ccc(/C=C(/NC(=O)c2ccccc2)\C(=O)Nc3ccccc3)cc1)(=O)(=O)c4ccc(cc4)C,O=C(Nc1ccccc1)/C(=C\c1ccc(OS(=O)(=O)c2ccccc2)cc1)NC(=O)c1ccccc1
8580,14741897,training set,,,0.0,0.0,0.0,s1c2n3c(n(c(=O)c2c4c1CCC4)C)nnc3,O=c1[nH]c2nncn2c2sc3c(c12)CCC3
8581,14741903,training set,0.0,0.0,0.0,,0.0,P(=O)(O)(C(O)c1ccccc1)CCc2ccccc2,O=[PH](CCc1ccccc1)Cc1ccccc1
8582,14741914,training set,0.0,,,1.0,0.0,s1c(c(N)c(c1C)C(=O)NCC(CN(C)C)(C)C)C(OCC)=O,c1ccsc1
8583,14741952,training set,,0.0,0.0,0.0,0.0,FC(F)(F)c1c(NC(=O)C2C(=O)NCCC2)cccc1,O=C1NCCCC1C(=O)Nc1ccccc1
8584,14741959,training set,0.0,,0.0,,,s1c2c(c(c1NC(=O)CC(C)C)C#N)CC(NC2(C)C)(C)C,c1cc2c(s1)CNCC2
8585,14741962,training set,0.0,1.0,1.0,1.0,1.0,S1C(C(N(C1=S)Cc2cc3OCOc3cc2)N(O)C(=O)NC4CCCCC4)(C)C,O=C(NC1CCCCC1)NC1CSC(=S)N1Cc1ccc2c(c1)OCO2
8586,14741972,training set,0.0,0.0,,0.0,0.0,O1C2(C(CC1=O)C(=O)NCC)CCCCC2,O=C1CCC2(CCCCC2)O1
8587,14741988,training set,1.0,,0.0,0.0,0.0,Clc1cc2c(c([nH]c2cc1)C(OCC)=O)-c3ccccc3,c1ccc(-c2c[nH]c3ccccc23)cc1
8588,14742016,training set,0.0,,,,0.0,O=C1N(C(C(N1C(C)C)N(O)C(=O)NC(C)C)(C)C)Cc2c(OC)c(OC)ccc2,O=C1NCCN1Cc1ccccc1
8589,14742017,training set,0.0,,,,0.0,O=C1N(C(N(O)C(=O)Nc2ccccc2)C(N1CC(=O)NCC(OC)=O)(C)C)c3ccccc3,O=C(Nc1ccccc1)NC1CNC(=O)N1c1ccccc1
8590,14742018,training set,0.0,1.0,1.0,0.0,0.0,s1c(NC(=O)c2c3nc4c(nc3n(c2N)CCCOC)cccc4)c(c5c1CCCC5)C(OCC)=O,O=C(Nc1cc2c(s1)CCCC2)c1c[nH]c2nc3ccccc3nc12
8591,14742019,training set,,1.0,1.0,1.0,1.0,S(c1nc(c(nn1)-c2occc2)-c3occc3)CC(=O)Nc4c(c(ccc4)C)C,O=C(CSc1nnc(-c2ccco2)c(-c2ccco2)n1)Nc1ccccc1
8592,14742028,training set,,,,0.0,0.0,O1C(CNc2ncnc3n(ncc32)-c4ccc(OC)cc4)CCC1,c1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)cc1
8593,14742030,training set,,,1.0,0.0,,s1c(c2NC(NC(=O)c2c1C)(CCCC)C)C(OCC)=O,O=C1NCNc2cscc21
8594,14742035,training set,0.0,,,0.0,0.0,O=C1N(C(C(=C1O)C(=O)c2occc2)c3ccc(O)cc3)c4noc(c4)C,O=C(C1=CC(=O)N(c2ccon2)C1c1ccccc1)c1ccco1
8595,14742043,training set,1.0,1.0,1.0,,1.0,Clc1ccc(-c2c([nH]nc2C)-c3c(O)cc(OC)cc3)cc1,c1ccc(-c2cn[nH]c2-c2ccccc2)cc1
8596,14742052,training set,1.0,,,,0.0,o1nc(NC(=O)c2ccc(C(C)(C)C)cc2)c(n1)NC(=O)C,O=C(Nc1cnon1)c1ccccc1
8597,14742054,training set,1.0,1.0,1.0,,1.0,O(CCCN1c2c(Nc3c1cccc3)nnc(c2)-c4ccccc4)C(=O)C,c1ccc(-c2cc3c(nn2)Nc2ccccc2N3)cc1
8598,14742057,training set,0.0,0.0,0.0,0.0,0.0,O=C(Nc1cc2nc(n(c2cc1)C)CN3CCN(CC3)C(=O)C)c4ccccc4,O=C(Nc1ccc2[nH]c(CN3CCNCC3)nc2c1)c1ccccc1
8599,14742061,training set,0.0,0.0,0.0,0.0,0.0,O=C(Nc1cc2nc(n(c2cc1)C)CN3CCN(CC3)C(=O)C)c4ccc(OC)cc4,O=C(Nc1ccc2[nH]c(CN3CCNCC3)nc2c1)c1ccccc1
8600,14742077,training set,1.0,,,0.0,,n1(c(/C=N/n2cnnc2)ccc1)-c3ccccc3,C(=N/n1cnnc1)\c1cccn1-c1ccccc1
8601,14742078,training set,,0.0,,0.0,,n12c(nnc1-c3nc4c(cc3)cccc4)-c5c(CC2(C)C)cc(c(c5)C)C,c1ccc2c(c1)CCn1c(-c3ccc4ccccc4n3)nnc1-2
8602,14742081,training set,1.0,1.0,1.0,,1.0,n1(c2c(c3c1cccc3)cnc(/N=C/N(C)C)c2C#N)CC,c1ccc2c(c1)[nH]c1ccncc12
8603,14742083,training set,0.0,,0.0,0.0,,O=C\1NC(=O)C/C1=C\NC(Cc2ccccc2)C,O=C1C/C(=C\NCCc2ccccc2)C(=O)N1
8604,14742091,training set,,0.0,0.0,0.0,0.0,Brc1cc(-c2oc(nn2)-c3ccc(Br)cc3)ccc1,c1ccc(-c2nnc(-c3ccccc3)o2)cc1
8605,14742096,training set,0.0,,,0.0,0.0,S(=O)(=O)(O)c1n(c2c(n1)cccc2)Cc3ccccc3,c1ccc(Cn2cnc3ccccc32)cc1
8606,14742100,training set,1.0,1.0,,0.0,0.0,O1c2n[nH]c(c2C(C(=C1N)C#N)c3oc(cc3)C)-c4cc(OC)ccc4,C1=CC(c2ccco2)c2c(n[nH]c2-c2ccccc2)O1
8607,14742102,training set,0.0,,0.0,,0.0,O=C1NCCCC1C(=O)NCCN(C)C,O=C1CCCCN1
8608,14742107,training set,,1.0,,0.0,0.0,O=C\1N(C(=O)NC(=O)/C1=C(/NCc2occc2)\C)c3ccccc3,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\NCc1ccco1
8609,14742110,training set,1.0,1.0,1.0,0.0,1.0,S(c1nc(nc2c1oc3c2cccc3)CC)CC(=O)NCCc4ccccc4,O=C(CSc1ncnc2c1oc1ccccc12)NCCc1ccccc1
8610,14742111,training set,0.0,1.0,,0.0,0.0,P(OCCCC)(=O)(c1ccc(N(C)C)cc1)C(O)c2cnccc2,O=[PH](Cc1cccnc1)c1ccccc1
8611,14742112,training set,1.0,1.0,1.0,0.0,1.0,Clc1sc(C(=O)CSc2nc(nc3c2oc4c3cccc4)CC)cc1,O=C(CSc1ncnc2c1oc1ccccc12)c1cccs1
8612,14742116,training set,1.0,1.0,1.0,0.0,1.0,Clc1cc2c3nc4c(nc3n(c2cc1)CC)cccc4,c1ccc2nc3c(nc2c1)[nH]c1ccccc13
8613,14742134,training set,,,0.0,0.0,0.0,O1c2c(OCC1)ccc(NC(=O)C)c2,c1ccc2c(c1)OCCO2
8614,14742136,training set,,1.0,,0.0,0.0,Clc1ccc(N2C(=O)N(C(C=C2C)(C)C)C)cc1,O=C1NCC=CN1c1ccccc1
8615,14742139,training set,1.0,,,0.0,0.0,Fc1c(C(=O)NC(Nc2oc3c(n2)cccc3)=N)cccc1,N=C(NC(=O)c1ccccc1)Nc1nc2ccccc2o1
8616,14742144,training set,0.0,0.0,,0.0,,O=C\1N(C(=O)NC(=O)/C1=C(\NCCN2CCOCC2)/C)Cc3ccccc3,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C/NCCN1CCOCC1
8617,14742146,training set,1.0,1.0,1.0,0.0,1.0,Clc1c(-c2nc3c(c(n2)N/N=C/c4cnccc4)cccc3)cccc1,C(=N/Nc1nc(-c2ccccc2)nc2ccccc12)\c1cccnc1
8618,14742160,training set,,1.0,,0.0,,S(c1nc(nc2c1oc3c2cccc3)C)CC(=O)NCCc4ccccc4,O=C(CSc1ncnc2c1oc1ccccc12)NCCc1ccccc1
8619,14742161,training set,,1.0,1.0,,,Brc1ccc(N2/C(/SC(C2=O)CC)=C(\C(OCC)=O)/C#N)cc1,C=C1SCC(=O)N1c1ccccc1
8620,14742169,training set,1.0,1.0,1.0,0.0,0.0,S(c1nc(nc2c1oc3c2cccc3)CC)CC(=O)c4sccc4,O=C(CSc1ncnc2c1oc1ccccc12)c1cccs1
8621,14742172,training set,1.0,1.0,,,1.0,S(c1nc(nc2c1oc3c2cccc3)CC)CC(=O)N4c5c(CCC4)cccc5,O=C(CSc1ncnc2c1oc1ccccc12)N1CCCc2ccccc21
8622,14742173,training set,0.0,0.0,0.0,0.0,0.0,O=C(NC(C)C)/C(=N\O)/c1ccccc1,c1ccccc1
8623,14742192,training set,,1.0,1.0,1.0,0.0,O=C\1N(C(=O)NC(=O)/C1=C(\NCCCn2cncc2)/C)c3ccc(OC)cc3,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/NCCCn1ccnc1
8624,14742193,training set,1.0,,0.0,,0.0,O=C\1N(C(=O)NC(=O)/C1=C(\NC2CC2)/CC)CC=C,O=C1NC(=O)C(=CNC2CC2)C(=O)N1
8625,14742195,training set,1.0,1.0,1.0,0.0,,Fc1ccc(C2Cc3nc(ncc3C(=O)C2)NCC4OCCC4)cc1,O=C1CC(c2ccccc2)Cc2nc(NCC3CCCO3)ncc21
8626,14742196,training set,,1.0,1.0,0.0,0.0,o1c(C2CC(=O)/C(/C(=O)C2)=C/Nc3ccc(cc3)C)ccc1,O=C1CC(c2ccco2)CC(=O)C1=CNc1ccccc1
8627,14742200,training set,1.0,1.0,1.0,1.0,0.0,O(c1nc(nc(c1)C)NCc2ccccc2)C(C)C,c1ccc(CNc2ncccn2)cc1
8628,14742207,training set,,0.0,,0.0,0.0,n12ncnc1NC\3=C(C2c4ccccc4)CCC/C3=C\c5ccccc5,C(=C1\CCCC2=C1Nc1ncnn1C2c1ccccc1)\c1ccccc1
8629,14742220,training set,0.0,,1.0,0.0,1.0,Fc1c([C@H]2C(C(N)=C(C=3[C@@H]2C4N(C(C3)CC4)C)C#N)(C#N)C#N)c(F)ccc1,C1=CC2=CC3CCC(N3)[C@@H]2[C@@H](c2ccccc2)C1
8630,14742235,training set,0.0,,,0.0,0.0,s1c(C(=O)C=2C(N(C(=O)C2O)c3noc(c3)C)c4cc(O)ccc4)ccc1,O=C(C1=CC(=O)N(c2ccon2)C1c1ccccc1)c1cccs1
8631,14742241,training set,,1.0,,0.0,0.0,O(c1nc(nc(c1)C)NCc2ccccc2)c3ccccc3,c1ccc(CNc2nccc(Oc3ccccc3)n2)cc1
8632,14742251,training set,,0.0,0.0,0.0,0.0,Clc1cc2c(Oc3ncnc(NCc4ccccc4)c3N=C2)cc1,C1=Nc2c(NCc3ccccc3)ncnc2Oc2ccccc21
8633,14742252,training set,0.0,1.0,0.0,0.0,1.0,O=C1N(C(C(N1C)N(O)C(=O)NC)(C)C)CCCCCCCC,O=C1NCCN1
8634,14742257,training set,1.0,1.0,,0.0,,O(n1c2c(nc1-c3ccccc3)-c4nonc4CC2)C,c1ccc(-c2nc3c([nH]2)CCc2nonc2-3)cc1
8635,14742269,training set,1.0,,,,1.0,Clc1ccc(NC(=O)N2Cc3c4c([nH]c3CC2)cccc4)cc1,O=C(Nc1ccccc1)N1CCc2[nH]c3ccccc3c2C1
8636,14742291,training set,1.0,1.0,0.0,0.0,0.0,S(c1nc(cc(c1C#N)C(F)(F)F)C)CC(OC)=O,c1ccncc1
8637,14742293,training set,1.0,1.0,,0.0,,s1c(c(N)c(c1NCC=C)C#N)C(=O)c2ccccc2,O=C(c1ccccc1)c1cccs1
8638,14742294,training set,1.0,1.0,,0.0,,s1c(c(N)c(c1NCC=C)C#N)C(=O)c2ccc(cc2)C,O=C(c1ccccc1)c1cccs1
8639,14742296,training set,,0.0,,,1.0,OC(c1ccc(N(=O)=O)cc1)C(/N=C/c2ccc(OC)cc2)CO,C(=N/CCc1ccccc1)\c1ccccc1
8640,14742314,training set,0.0,1.0,,0.0,1.0,S(c1oc(nn1)[C@@H](NC(OC(C)(C)C)=O)C(CC)C)Cc2c(O)nc(O)nc2C,c1ncc(CSc2nnco2)cn1
8641,14742322,training set,1.0,1.0,1.0,0.0,0.0,S1(=O)(=O)c2c(C(Oc3cc4c(cc3)cccc4)=C1)cccc2,O=S1(=O)C=C(Oc2ccc3ccccc3c2)c2ccccc21
8642,14742326,training set,1.0,1.0,1.0,0.0,,o1c(C2C(C(=O)C=C(C2)c3ccc(cc3)C)C(OCC)=O)ccc1,O=C1C=C(c2ccccc2)CC(c2ccco2)C1
8643,14742331,training set,0.0,,,0.0,0.0,Brc1cc2c(N(C(=O)C(OC(=O)C)N=C2c3ccccc3)C)cc1,O=C1CN=C(c2ccccc2)c2ccccc2N1
8644,14742338,training set,0.0,,0.0,0.0,0.0,OC(C(=O)NNc1ccccc1)(CCC)CCC,c1ccccc1
8645,14742340,training set,0.0,,,0.0,,S\1C(=S)N(C(=O)/C1=C/C=C/c2occc2)C(C(=O)O)C(C)C,O=C1NC(=S)S/C1=C\C=C\c1ccco1
8646,14742346,training set,,1.0,1.0,0.0,1.0,Clc1cc(S(=O)(=O)N2c3nc4c(nc3N(C2)CCCOC(C)C)cccc4)ccc1,O=S(=O)(c1ccccc1)N1CNc2nc3ccccc3nc21
8647,14742354,training set,,,0.0,0.0,0.0,O(c1nc(cc(c1C#N)C)C)c2ccccc2,c1ccc(Oc2ccccn2)cc1
8648,14742360,training set,0.0,0.0,0.0,0.0,0.0,O(C(=O)C(NC(=O)C)C(=O)O)CC,
8649,14742364,training set,1.0,1.0,0.0,,1.0,S=C1N(C(O)(CC(N1)(C)C)C)CCc2c(OC)cccc2,S=C1NCCCN1CCc1ccccc1
8650,14742372,training set,0.0,0.0,0.0,0.0,0.0,S1C(=NC(=O)C1C)NC(=O)C,O=C1CSC=N1
8651,14742376,training set,,,,0.0,0.0,S1C=2N(c3c1cccc3)C(N)=C(C(C2C#N)c4ccc(cc4)C(C)C)C#N,C1=CN2C(=CC1c1ccccc1)Sc1ccccc12
8652,14742383,training set,1.0,1.0,1.0,0.0,,O(c1nc2c(n3c1nnc3C)cccc2)c4ccccc4,c1ccc(Oc2nc3ccccc3n3cnnc23)cc1
8653,14742384,training set,1.0,1.0,,0.0,,O(c1nc(nc2c1cccc2)-c3ccc(OCCC)cc3)C,c1ccc(-c2ncc3ccccc3n2)cc1
8654,14742392,training set,1.0,1.0,,0.0,1.0,Oc1c(-c2[nH]nc(c2-c3ccc(OC)cc3)C)ccc(OCC(=C)C)c1,c1ccc(-c2cn[nH]c2-c2ccccc2)cc1
8655,14742393,training set,0.0,0.0,,0.0,,S(c1n(c(nn1)-c2cc(NC(=O)c3c(F)cccc3)ccc2)C)CC(=O)NC4CC4,O=C(CSc1nnc(-c2cccc(NC(=O)c3ccccc3)c2)[nH]1)NC1CC1
8656,14742401,training set,0.0,1.0,,,,s1c(C2N(C(=O)C(O)=C2C(=O)c3ccc(OC)cc3)CCN(CC)CC)ccc1,O=C1C=C(C(=O)c2ccccc2)C(c2cccs2)N1
8657,14742404,training set,1.0,1.0,1.0,0.0,,S(c1ncnc2c1oc3c2cccc3)c4cc5c(cc4)cccc5,c1ccc2cc(Sc3ncnc4c3oc3ccccc34)ccc2c1
8658,14742409,training set,,1.0,,,,O=C(NC)/C=C/1\NC(Cc2c1ccc3c2cccc3)(C)C,C=C1NCCc2c1ccc1ccccc21
8659,14742424,training set,0.0,,1.0,0.0,0.0,O=C1N(C(C2C(=O)N(C(=O)N(C2=O)C)C)c3c1cccc3)Cc4ccc(N(=O)=O)cc4,O=C1NC(=O)C(C2c3ccccc3C(=O)N2Cc2ccccc2)C(=O)N1
8660,14742426,training set,0.0,,0.0,0.0,0.0,O(c1nc(nc(n1)N2CCOCC2)N3CCOCC3)c4nnc(O)cc4,c1cnnc(Oc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1
8661,14742432,training set,1.0,1.0,0.0,1.0,,O=C(n1c2c(c(c1C)C)cccc2)CN3CCC(CC3)C,O=C(CN1CCCCC1)n1ccc2ccccc21
8662,14742441,training set,0.0,1.0,1.0,0.0,,O=C1C(C(C=2C(=O)CC(CC2O)(C)C)C#Cc3ccccc3)=C(O)CC(C1)(C)C,O=C1CCCC=C1C(C#Cc1ccccc1)C1=CCCCC1=O
